id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT030-027,千秋万岁编外集,校对轮,已校对,法权,宪法被遵守才有意义,是民主国家必有一部宪法，而有了宪法那个国家不一定民主；因为白纸上写黑字的东西，如果不为人所严格遵守，是没有什么意义的。中国如其他民主国家一样也有一部宪法，而这部宪法是经过无数人与若干年的流血与奋斗而得来的。经过艰难困苦而得来的东西如果不加以尊重，那末前人的牺牲与今人的努力都算是白费，而后人也无以寄予希望了。中国自从有了宪法之后到今日整整十二年，也可以说我们行宪了十二年。大体上言，我们不能说人民或政府没有尊重宪法，事实上有时也向这条康庄大道迈进。可是从严格的法律立场而言，我们应当努力而且必须努力的地方实在太多。美国立国至今近一百八十年，实行宪政也已一百六十余年，到今天为止，一部成文宪法完完全全发挥了它为全国最高法律的任务。虽然其间免不了有人想用“非常时期”、“紧急”等口实企图破坏法统，可是美国人民始终一致要求不能以权宜之计而破坏万世之基。因此一部美国宪法在今日几乎成了所有民主法治国家的范本。美国宪法的特点：如政府的权力有限，立法机关对限制人民的自由与权利无立法权，保证人身自由与公平审判等，为全世界人士所称道固不必说，其中最值得我们效法，而且也是美国人引以自豪的即厉行法治（英国人异口同声称赞美国人的也是这点）。,060.恪遵宪法厉行法治（李声庭）.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/060.恪遵宪法厉行法治（李声庭）.txt,"宪法,民主,法治,法权",LAT030-033
LAT030-028,千秋万岁编外集,校对轮,已校对,法权,人民可用宪法对抗政府,美国人法治的观念，不是说由立法机关制定什么样的法律，交给司法机关去治人民而已。首先要问：这种由立法机关制定的法律，是不是与全国最高的法律——宪法有所冲突。解释法律是不是与宪法相冲突时，司法机关往往提出两个标准：公平与合理。法律由立法机关按立法程序而制定，再由司法机关依法定程序而执行，一般的言人民是没有什么话可说的，这是世俗的所谓法治。不过美国人进一步要问：这种法律是不是与人民之间所订立的契约（不是人民与政府之间的契约）——宪法的文字与精神相冲突？如果有冲突时，即使这种法律是经过立法机关按照宪法上的程序制定的、而又经总统依宪法上的规定公布施行的，也不能在司法机关执行。因为宪法既是全国最高的法律，则在其下的其他法律，绝不能与之在文字上或精神上相违反；否则宪法便失掉了为全国最高法律的崇高意义了。美国人的法治观念是以宪法做准绳，即凡事合乎宪法的政府的一切举措便叫法治；否则美国人便不承认这是法治。说得浅显一点，便是张三或李四与美国政府平等的立于法庭之前，互相辩论宪法上的问题，这便是法治。即是说，人民对政府的行为，可以因其非法而向法院控告。法院则不因为一造是无钱无势的人民，而另一造是有枪有权的政府，拿“司法配合行政”为口号处处偏袒政府，庇护官吏。果如此，美国人认为这种法治是希特勒式或共产党式的法治。因为在法西斯的德国与意大利以及共产党式的苏联，也有一套法律来治人民。人民只有被治的份儿，不管官吏专断也好，政府横行也好，既以“法”来治你，你便得服贴。你不但不能向法律挑衅，也不能表示对政府不满；否则，“破坏政府威信”，“侮辱元首”等罪名又加之于你头上来了。,060.恪遵宪法厉行法治（李声庭）.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/060.恪遵宪法厉行法治（李声庭）.txt,"法治,宪法,司法,法权",LAT030-034
LAT030-029,千秋万岁编外集,校对轮,已校对,法权,极权法治只许政府解释宪法,在共产党式或希特勒式的民主制度之下（希特勒从来没有否认他行民主，共产国家甚至说他们比美国更民主，因为美国是资本家的民主，而苏联则是“人民”的民主），君几曾见张三或李四可以与政府平等的立在法庭之前，辩论宪法上的问题？在这种国家之内，宪法只有当权的人可以解释，而且他的解释是最后的。哪有人民置喙的余地？不错，他们也承认宪法是全国最高的法律；但他们自己解释说：我所拿来治你的法律一点不违宪。人民要说它违宪，不是别有用心，便是思想有问题。在今日一个人而别有用心或思想有问题岂不该死？所以苏联也有一部一九三六年宪法，希特勒上台后并未废止威玛宪法。于他们有利时便拿宪法出来做挡箭牌；于他们不利时便索性不提宪法或由他们单方面解释宪法。退一步言，即使承认宪法是人民与政府之间的契约（宪法绝不是人民与政府之间的契约，而是人民彼此间的契约，政府并非宪法的当事人），人民与政府发生争执时，怎么可以由单方解释契约呢？这点凡略懂法律的人都明白，可惜昧于势利或慑于威力而不敢说。美国人说：人民既与政府发生了争执；政府说人民犯法，人民说法律违宪（违宪的法律无效，政府不能拿这种无效的法律来治人民）。如果只许政府单方面解释法律是否违宪，便违背了公平的原则。政府既拿法律来治人民而又不容许人民向法律挑衅，便违背了合理的精神。因此美国人行法治是以公平与合理为基础，一切荣耀归于宪法。无论政府的举措或人民的行为，彼此以宪法为最高准则。政府是由宪法产生出来的，它受宪法的统治。它既不能在宪法之外也不能在宪法之上。如果人民提出宪法上的问题来讨论、来争辩，便指为“破坏政府威信”，指为“侮辱元首”；然则政府便在宪法之外，元首也在宪法之上了。美国人绝不承认这种谬论。真正民主法治国家的人民也不承认这种谬论。只有以宪法为基础的法治，才是民主国家的法治。此外便是极权国家的法治。,060.恪遵宪法厉行法治（李声庭）.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/060.恪遵宪法厉行法治（李声庭）.txt,"极权,宪法解释,政府,法权",LAT030-035
LAT030-030,千秋万岁编外集,校对轮,已校对,法权,民主法治以宪法兑现为界,极权国家的政府也是拿法治人民的，它与民主国家的区别在：民主国家以宪法为张本，宪法上所载的一字一句十足兑现。极权国家则不然，宪法是政府的统治工具，有利时拿来做招牌，不利时将它打入冷宫，还口口声声的高叫法治。如果法治的意义是如此，像美国这样的民主国家实在应该早倒台了。然而幸运的是：凡自命是民主的国家，至少不敢说要学苏维埃式的法治，或否认美国式的法治。因此我们可以说：凡仿美国式以宪法为治的法治，我们叫它为民主国家，凡学苏联式的只拿法律来治而藐视宪法的，我们叫它极权国家。极权国家的人民不是国家的主人，只有当奴隶的资格，一开口便得罪当道，有性命之危险。作者所见的法治如此，因之提出“恪遵宪法厉行法治”八个字以就教于国人。,060.恪遵宪法厉行法治（李声庭）.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/060.恪遵宪法厉行法治（李声庭）.txt,"民主,极权,宪法,法权",LAT030-036
LAT030-031,千秋万岁编外集,校对轮,已校对,法权,诱人犯罪牺牲司法正义,行为人本无犯罪的意思，由于外界的引诱，给予他以方便与帮助，使他走上犯罪的道路；然后又拿司法的名义惩治他，这样的司法便不合乎正义，司法如果不合乎正义，这种司法是要不得的，也可以说不叫司法。理由是：这样一来便表现不公平。英美人对什么事都提出公平两字来做标准，不公平已经成了英美人对一切社会现象评判其不当的基础。因此司法一定要求公平；不公平的司法便不合乎正义。在英美两国，凡由政府人员（尤其是警察）诱人犯罪时，不能处罚那个被引诱犯罪的人。因为事实上他并没有犯罪，只能说技术上他犯了罪，所以不能处罚他。如果处罚他，便违反了正义，也就违背了司法的原始目的。司法的任务在主持正义。现在却诱人去犯罪，等他犯了罪又来处罚他，是牺牲正义。正义是基础于公平。只有公平的才合乎正义，然后司法才能达到它的应有的目的。是故英美的司法的目的在维护正义，而达到司法的目的的手段则是公平的。,061.诱人犯罪不合乎正义（李声庭）.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/061.诱人犯罪不合乎正义（李声庭）.txt,"诱人犯罪,司法,公平,法权",LAT030-037
LAT030-032,千秋万岁编外集,校对轮,已校对,法权,执法者不能设陷阱诱人,其次，诱人犯罪，应以行为人为政府官吏或为政府所雇用的人引诱去犯罪才算。在一般的共同正犯，由一人实施，他人受引诱而参加犯罪是常有的事，这种引诱不算这里所指的诱人犯罪，参加的人仍然有罪。教唆犯也如此。被教唆的人起初并无犯意，但经教唆之后也有了犯意，然后依照教唆的人的指示去犯罪时，也不构成这里的诱人犯罪，被教唆犯罪的人仍然有罪。诱人犯罪之所以不罚，是因为这种情形不合乎正义原则，违背了人类处事应秉公平之道的缘故。人类对付野兽可以设陷阱诱它来吃钩饵，然后把它捉了杀之。但人类不能对人类自相残杀如此。尤其是执法的官吏，如果他想陷害人，只要一举手之劳，便可使人受他的诱骗上钩。所以司法对于这类的案件，便只好提出正义与公道来做辩解，或者如美国一法院的意见，认为是违背了公共政策，行为人的行为应不为罪，这是英美两国法院对诱人犯罪所持的一贯态度，值得我们这里的司法人员参考与借镜。,061.诱人犯罪不合乎正义（李声庭）.txt,19,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/061.诱人犯罪不合乎正义（李声庭）.txt,"诱人犯罪,警察,正义,法权",LAT030-038
LAT030-033,千秋万岁编外集,校对轮,已校对,法权,警察只能执行逮捕,第一、非经司法或警察机关依法定程序不得逮捕、拘禁一点，作者得郑重指出：现代民主国家的成文宪法没有授权警察机关以逮捕、拘禁犯罪嫌疑人的。警察机关本身只有在奉法院的合法命令之下逮捕、拘禁犯罪嫌疑人。中华民国宪法授警察机关以逮捕、拘禁权，不知是仿哪一个民主先进国家的立法例？当日制宪的国民大会不知对此有无适当的解释？不要以为民主法治先进国家警察机关，在事实上执行逮捕、拘禁，便误认为警察机关也有逮浦、拘禁权。因此轻轻的在宪法第八条，把警察机关的职权提高到与司法机关一样，这是很不合现代民主国家的惯例的。逮捕、拘禁权是一回事，执行逮捕、拘禁是另一回事。这些观念如果不弄清楚，难怪随便的把逮捕、拘禁权授予警察机关。我们平常所指的警察国家便属于这一类。在这类国家警察有逮捕、拘禁与审问、处罚权。作者不敢说中华民国是警察国家，但宪法第八条授警察机关以逮捕、拘禁权是使作者非常惊奇的，而且也是作者所不甚了解的。,063.尊重宪法亟宜废止违警罚法（李声庭）.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/063.尊重宪法亟宜废止违警罚法（李声庭）.txt,"警察权,逮捕,民主国家,法权",LAT030-039
LAT030-034,千秋万岁编外集,校对轮,已校对,法权,处罚权只能属于法院,第二、非经法院依法定程序不得审问、处罚。这一项进一步排斥了司法机关（司法机关的范围比法院大，司法机关包括检察官，而法院不包括检察官）和警察机关。前一项规定司法（包括法院）和警察机关依法定程序有逮捕、拘禁权。这一项缩小了范围，即只有司法机关中的法院依法定程序，对犯罪嫌疑人有审问、处罚权。法院以外之司法机关与警察机关均无审问、处罚权。宪法条文简单明确，凡稍识文字的便明了其意义。这一项的规定是符合现代民主法治国家的优良传统。换句话说，便是非由法院并依法定程序不得剥夺人民生命、自由、财产的大原则。可是目前的问题是：中华民国一方面有宪法第八条的明文规定，“非由法院依法定程序不得审问、处罚”，另一方面却有所谓违警罚法存在，你能说不自相矛盾吗？,063.尊重宪法亟宜废止违警罚法（李声庭）.txt,8,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/063.尊重宪法亟宜废止违警罚法（李声庭）.txt,"法院,审问,处罚,法权",LAT030-040
LAT030-035,千秋万岁编外集,校对轮,已校对,法权,行政罚不是文字魔术,又有些人辩称：违警法是一种行政罚不属刑事范围。大陆法系国家是准许行政机关有权处罚行政犯的。这种说法也是没有根据的。请大家注意一点：违警罚法违宪，是违警罚法违背了中华民国宪法第八条的文字与精神。如果换一个名词便说不与宪法相抵触的话，那是玩弄文字魔术。不能说在刑法叫罚金其对象便是钱，在违警罚法叫罚锾其对象便不是钱。进一步说，法院处罚金便须依法定程序，警察机关处罚锾便不须依法定程序（法定程序包括公开审判、证据规则、上诉等）。而且遍查中华民国宪法一百七十五条，没有一字一句提及有关所谓行政罚的地方。只有第七十七条关于司法院的职权有：司法院为国家最高司法机关，掌理民事、刑事、行政诉讼之审判、及公务员之惩戒的规定。那末行政罚在不在行政诉讼的范围内呢？如果在内，那是司法机关的职权。如果不在内，那末又属于哪一类呢？宪法明文规定只有民事、刑事、行政诉讼三类，那末何以又还有所谓行政罚诉讼呢？不能只行政罚而不经诉讼吧？不经诉讼程序而处罚，是哪个民主法治国家的作风？再说行政罚应当属于行政机关的职权了，中华民国宪法第五章行政关于行政院的职权从第五十三条到第六十一条，找不出一字一句明示或暗示行政机关有行政罚权，那末所谓“行政罚”的法理根据，又是哪里来的呢？真正民主法治国家的一切行为，必须在宪法上找到根据。凡在宪法上找不到根据的行为便是违宪。违宪在民主法治国家是一件非常严重的事，然而我们却等闲视之。难怪我们民主不起来，同时也法治不起来。因之我们只好称人家民主先进国家，而自居为后退国家！,063.尊重宪法亟宜废止违警罚法（李声庭）.txt,13,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/063.尊重宪法亟宜废止违警罚法（李声庭）.txt,"行政罚,违警罚法,宪法,法权",LAT030-041
LAT030-036,千秋万岁编外集,校对轮,已校对,法权,违警罚法逼近警察国家,现行违警罚法授警察机关以自由裁量与专断权，对人民的身体自由与财产权，发生严重的威胁作用。因为根据违警罚法，警察机关可以拘留人民至十四日之久，罚款（违警罚法称罚锾）至一百圆（新台币三百元）之多。违警罚法采实时裁决，不容被害人有申辩之机会。无上诉权（只能提起诉愿——诉愿在官官相护的大前提之下，是不发生多少效果的），与法治国家的所谓法定程序原则不符。退一步言，即令中华民国宪法第八条没有排斥警察机关有审问、处罚权的明文规定，我们为了行民主、倡法治，也应该废除这种自由裁量与专断的作风。何况宪法明文规定警察机关无审问、处罚权。现在一方面有宪法第八条，另一方面却有违警罚法，然则我们到底是民主国家？还是警察国家？,063.尊重宪法亟宜废止违警罚法（李声庭）.txt,14,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/063.尊重宪法亟宜废止违警罚法（李声庭）.txt,"违警罚法,警察国家,自由,法权",LAT030-042
LAT030-037,千秋万岁编外集,校对轮,已校对,法权,宪法列举自由是限制立法,这里人民有某些自由的“有”，应当解释为完全的“有”或全部的“有”。而不是不完全的“有”或部分的“有”，更不能是限制的“有”。因此宪法虽没有明文规定，立法机关不得制定法律侵犯人民的“有”自由；但从成文宪法的特性而言，人民自由权利之列举，即明示限制立法机关的立法权。即立法机关不得制定法律侵犯人民的自由，侵犯人民的自由权，便是使人民不“有”自由或“有”不完全的自由。此外，我国宪法只用一个“有”字说明人民的自由是原始的，即是说人民本来就“有”这些自由，这些自由是属于人民的，不是宪法所产生的，也不是政府所赋予的。否则为什么单单用一个“有”字，而不说宪法赋予人民某些自由或政府赋予某些自由呢？可见我国宪法在原则上，是承认人民的自由是与生俱来的，而且立法机关不得制定法律加以侵犯。如果在某种情形之下，必须以法律限制人民的自由时，第一要以宪法第二十三条所列举的要件为大前提。我国宪法第二十三条明文规定：以上各条所列举之自由权利，除为防止妨碍他人自由、避免紧急危难、维持社会秩序或增进公共道德所必要者外，不得以法律限制之。从这一条的文义来看，原则上立法机关不得制定法律限制人民的自由权利。只有在例外情形之下如：为防止妨碍他人自由、或为避免紧急危难、或为维持社会治安、或为增进公共秩序四大项目之一时，始可制定法律限制人民的自由权利，而且即使有这些情形存在，如果无“必要”时，也不得制定法律限制人民的自由权利。有无必要，行政机关有举证之责，立法机关有审核之权。即行政机关于提出法案时，必须充分证明上述四种情形之一存在，并证明或为防止、或为避免、或为维持、或为增进，而有制定限制人民的自由权利必要时，立法机关然后加以审查是不是上述四种情形之一存在。即令上述四种情形之一确存在，还得再审查是不是有制定限制人民的自由权利之必要。如无必要，便不应制定限制人民自由权利的法律，否则立法机关便违宪。限制人民自由权利的法律制定之后，司法机关还得审核这些法律有无违背宪法精神之处。只有禁得起司法程序考验的法律，才有资格称为法律，否则只带上法律的假面具，不够资格称得上法律的，这种法律是无效的。这样，成文宪法才具有真实的价值。否则，一方面宪法明文承认人民“有”各种自由权；另一方面立法机关又可随时制定各种法律，限制人民的自由权利，结果便变成人民“无”自由权利了。成文宪法之所以列举人民“有”各种自由权利，其原始目的就在限制立法权，如果这一点不了解，谈宪法与自由便都落了空。人民既可“有”自由，也可“无”自由，有无之间出入甚大。站在人民的立场而言，这一点绝不能放松。,064.论意见表示自由与民主法治（李声庭）.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"自由,宪法,立法权,法权",LAT030-043
LAT030-038,千秋万岁编外集,校对轮,已校对,法权,表达自由不能按工具切割,那末什么是言论与出版自由呢？这是一个不容易回答的问题。如果说用口说的叫言论，用印刷表示的叫出版，那末电影、无线电广播、电视放映、留声机唱片、雕刻、音乐、图画、摄影等等，算不算言论与出版呢？如果不算，那末这些东西与言论及出版有什么分别呢？为什么言论与出版可以自由，而这些东西又不能自由呢？同是人类思想的结晶、同是人类意见的表现，何以有些可以自由有些又不自由呢？可见得与其列举人民有那些自由（无论中国宪法的列举为言论、讲学、著作、出版四项，或美国宪法的列举为言论与出版两项）的挂一漏万，不如用意见表示自由一个总名辞可以包罗万象，同时也免除了解释的问题。拿美国宪法作例：因为美国宪法修正案第一条规定：国会不得制定法律侵犯人民的言论与出版自由。可是近五十年来科学发达的结果，无线电广播、电影片上演、电视放映、留声机唱片等的制造与应用很普遍，如果国会制定法律对这些东西加以限制，是不是与宪法修正案第一条的精神相违背呢？美国联邦最高法院一直到约七年前才解释：电影片放映是人民所享有的出版自由之一，国会不得制定法律限制之。由类推解释的结果，无线电广播、留声机唱片、电视放映，以及雕刻、图画、音乐等都归入这一类。实际上不管是用口讲、用笔写、用印刷印、或由电台广播、或用照片显示，这些都不过是工具。藉由这些工具，人类的意见才能表示出来使人了解。如果不拿这些表示人类意见的工具做人民自由的分类，而以人类表示意见的本身，来概括人民在思想方面的自由，可以省却许多麻烦，因为工具是无穷尽的。三五十年之后，安知没有其他新的发明品做传达人类意见的工具出现？所以与其拿工具来代表人民的意见表示，不如拿意见表示本身来说为具体而切实。意见表示自由所包括的问题，既复杂而又严重。所谓复杂是指人类文明进步，生活日益复杂，表示意见的工具愈来愈多。所谓严重是指当政的总不愿听不悦耳、不愿见不悦目的东西。权力在手里总免不了要滥用。人民一旦表示不满，便滥用权力加以压制，无论古今中外，有权力的人没有不滥用权力的。拿英国的历史来看，以前是国王一个人揽权，十三世纪开始贵族与国王争权。三四百年中彼此争夺的结果是国王失败，代之而起的是贵族——即国会。到十六七世纪国会的权大了，于是也滥用起来。首先制定出版检查登记法，不准人民有言论与出版的自由。大诗人弥尔顿曾写文章向国会抗议过。光荣革命之后这套箝制人民言论与出版自由的法律才废止，英国人从此二百六十余年没有所谓出版法，英国人现在算是享受完全的言论与出版自由。不久美国独立革命成功，于制定宪法时，深怕以前英国的出版检查登记制度，在新大陆死灰复燃，结果在宪法修正案第一条明文规定：国会不得制定法律侵犯人民的言论与出版自由。这一百七十年来美国没有出版法，因为国会无权制定这样的法律。因此从美国人的立场而言：听见那一个自命为民主的国家而有出版法，出版物出版之前而要登记，而核准登记与否之权又操之于行政机关一二人之手，全凭专断与偏见做准与否之决定，是无法加以理解的。所以事先登记或审核无论如何是违宪的，同时也不合民主国家的先例。纯从理论上而言，一个国家在战争状态中，是可以制定法律对出版物加以事先检查的。但在第一及第二次大战期间，美国政府只劝告人民自动的检查出版物，并没有利用战时各种措施，对人民的言论与出版自由加以限制，美国政府从来没有假借所谓非常时期来压迫人民，这便是美国式的民主之可贵。,064.论意见表示自由与民主法治（李声庭）.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"表达自由,出版自由,媒介,法权",LAT030-044
LAT030-039,千秋万岁编外集,校对轮,已校对,法权,名誉侵害也须司法救济,一、意见表示诽谤他人的名誉时，司法上有救济的方法。各国民法对这种事有损害赔偿的规定；刑法对这种事有处罚的规定。民法上的损害赔偿，是指这意见表示出来对私人有害；刑法上的处罚，是指这种意见表示出来对公众的福利有害。无论是损害赔偿或刑事处罚一定得经司法程序，如不经司法程序的处罚是违宪的（我国宪法第八条有“非由法院并依法定程序不得审问、处罚”之规定，可见只有法院才有权审问、处罚人民；其他任何机关都无权审问、处罚人民）。而且即使处罚人民还得依法定程序，即是说不能专断的或有偏见的乱处罚人民。英国早在十四世纪便有所谓诽谤法，而且很严厉。美国虽也有诽谤法，但大体上甚宽，而且这种法律都是规定不告不理。如无人告诉，法院是不去无事生非的。,064.论意见表示自由与民主法治（李声庭）.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"诽谤,司法程序,表达自由,法权",LAT030-045
LAT030-040,千秋万岁编外集,校对轮,已校对,法权,电影也是表达工具,至于意见表示自由应用于电影片检查一事，美国近十年来，经联邦最高法院几次判决可以看出，凡对电影片事先加以检查，认为是侵犯了人民享有宪法修正案第一条所保障出版自由，各州的电影检查法为违宪而无效。可是在一九一五年时，联邦最高法院却认为电影不过如戏剧、杂耍一样，是一种娱乐而不是人民的意见表示，因此认为不应受宪法修正案第一条所定的保护。到一九五二年联邦最高法院宣布纽约州的电影检查法违宪时，才承认电影片是人民意见表示很显著的一种工具，足以影响公众态度，并且对政府、社会各方面贡献改革与促进的意见。电影已经成为一种公众舆论，其重要性并不因为它含有娱乐的成分在内而减低，且为报纸以外民众交换意见与知识最普遍的媒介，应受宪法的保护。无线电广播与电视放映则因波长有限，联邦已成立一交通委员会对波长加以管制，但绝无权管制广播或放映的节目与内容。不过如果节目中有诲淫诲盗的例子出现，交通委员会可以吊销其执照，或执照期满（三年一期）之后不再发给。但对政治上的意见与社会上的主张则不能干涉。因为依照美国的民主制度，人民对政治上、社会上的问题，有完全的讨论自由。,064.论意见表示自由与民主法治（李声庭）.txt,12,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"电影检查,表达自由,出版自由,法权",LAT030-046
LAT030-041,千秋万岁编外集,校对轮,已校对,法权,立法受限才有人民自由,前面说过，宪法所保障的自由是指保障不受政府侵犯的意思，即立法机关不得制定法律侵犯人民的意见表示自由。立法机关既无权制定这种法律，行政机关虽欲加以侵犯，也无法律上的根据。所以说成文宪法保障人民的自由权利的原始目的，在限制立法权。立法权受限制，人民才有自由之可言。否则立法机关与行政机关狼狈为奸，今天制定一法律，明天制定一法律；今天限制人民某些自由，明天又限制人民另一些自由，试想人民尚有什么自由之可享？行政机关于是根据这些法律，今天干涉人民吃饭，明天限制人民走路，后天不准人民搬家访友。这样一来还成什么民主？而宪法之所以为宪法的重大意义完全丧失了。这与专制时代皇帝的话便是圣旨，全国人民一体凛遵无违有什么分别？,064.论意见表示自由与民主法治（李声庭）.txt,13,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"立法权,行政权,自由,法权",LAT030-047
LAT030-042,千秋万岁编外集,校对轮,已校对,法权,同法同院才是法治,人民的自由受到政府的侵犯时，因为有宪法的保障可以排除这种侵犯，如果受到私人的侵犯时，宪法便无能为力的了。因为宪法只保障人民不受政府的侵犯，这时政府便运用其管制权所制定的民法刑法及其他法规，对侵犯他人自由的私人加以制裁。而且这种制裁还得经司法程序，只有司法机关才有权处理，其他任何机关都没有权去处理。这便是所谓法治。法治的意义是法律之前人人平等。凡违反法律的人，不论贫富、不分贵贱，一律受治于一种法，同时受治于一个法院。不能因某人是官，便另有一套法律或另设一个法院，如果这样便是官主国，与民主国相去不知多远，法治一名词便变成统治阶级压迫人民的工具。帝王专制时代尚且有“王子犯法与庶民同罪”的说法（说说而已，事实上并不如此），在号称民主政治制度之下，而有官吏犯法不与庶民同罪，已经比专制时代还不如，更说不上什么民主了！,064.论意见表示自由与民主法治（李声庭）.txt,14,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/064.论意见表示自由与民主法治（李声庭）.txt,"法治,法律平等,法院,法权",LAT030-048
LAT030-043,千秋万岁编外集,校对轮,已校对,法权,国防监狱遮蔽政治犯,火烧岛有三座监狱，最闻名于世的，当然是国防部政治犯感训监狱。其次是警备总部的职训总队，专门囚禁并管训流氓。第三是司法监狱。在国际上，职训总队也许并不驰名遐迩，但在台湾，它的知名度，毋宁是比政治犯监狱更高的，因为：第一，至少很多人知悉它被通称为职训总队；纵然不知道它的全称，仍无碍其“职训总队”之简称也。政治犯监狱则不然，一般人不但不知其全称为何，更未闻它被简称为“国防监狱”者也。就是我们，也是到了火烧岛几乎半年以后，才从“福利社”采购货物装运的纸箱上发现的这“国防监狱”的怪名称。监狱而曰国防，实在值得吟味。第二，一九六八年夏，我在台北市六张犁卧龙街看守所时，室友刘楚材买了一本《词汇》，里面有“绿岛”一条，注解居然是：“关流氓的地方。”可见那本辞书的编辑很“通晓”，他认定在火烧岛，被关的全是流氓，不但没有政治犯，没有司法方面的刑事犯，甚至也没有老百姓。这恐怕是全世界辞书中解释“绿岛”最“独到”的一部辞书了，从而可知“管训流氓”实为火烧岛最大“特色”。怎不令我十分佩服那本《词汇》的编辑呢？,070.火烧岛十载风霜（李世杰）.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/070.火烧岛十载风霜（李世杰）.txt,"火烧岛,政治犯,国防监狱,法权",LAT030-049
LAT030-044,千秋万岁编外集,校对轮,已校对,法权,感训只会加深仇恨,我相当程度的怀疑刘天照说的这两段奇闻的真实性，可是，问了至少十位二十多年囚龄的难友，偏偏证明刘天照没有说谎。我们这些到火烧岛“太迟”了的朋友，听了这些话，无不惊心叹息！这些难友何辜，纵使他们真的做了共产党，国民党的法律又认定做共产党是犯罪行为，那他们被你国民党判了刑、坐了牢，也就够了，为什么要如此折磨人呢？这些监狱的官兵，又从什么地方学会了那一套讲话也打、不讲话也打的感训方法呢？说是这样一拳一黑团，一掌一掴血，就会“感训”得政治犯不“想鬼主意”，就会“感训”得政治犯去反省、悔改。难道国防部那一班熟读“国父遗教”、“领袖训词”的官儿们，真的认为这是叫政治犯诚心“悔改”的有效办法吗？他们所铸造在人们心底里的仇恨，实在是越打就刻得越深，怒火更是越掴越焚烧得炽烈的。这样的手段，实在比强盗更野蛮、更凶悍，还能感训人吗？,070.火烧岛十载风霜（李世杰）.txt,47,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/070.火烧岛十载风霜（李世杰）.txt,"政治犯,感训,折磨,法权",LAT030-050
LAT030-045,千秋万岁编外集,校对轮,已校对,政治,虚假心得反衬冤狱,我们初到火烧岛那一个月，牢头们出的题目是：“如何实践总统蒋公遗志”。这对小区区在下李世杰，这个“国民党匪帮忠贞匪谍”，可真是好题目。我没有“骂题”，却“忠心耿耿”地写了一篇。开头说我一九五一年写了文章获得蒋介石召见，因而进入调查局工作的往事，进而单刀直入，写道：“初未料这篇文章竟害我于十五年后，做了派系斗争的牺牲品，进入冤狱，以至于今。”又写道：“我在调查局幽禁一载，在警总羁押九年，在此十载悠悠岁月之中，未读过一篇训词，未看过一张报纸。”更写道：要实践遗志，“务必人人矢誓：不做虚伪事情，不办虚假案件，……不以虚妄的作法骗取国家的金钱、阶级、勋名、禄位，以陷害无辜。”结论更写道：“凡是违反或破坏国法中任何一条以逞其私欲者，都是国家的蟊贼！凡属违法毁法之人，即为反法治、反民主的叛徒，政府当与全国同胞共弃之！”（当时为了害怕心得也被窜改栽赃，我都留有底稿的。）,070.火烧岛十载风霜（李世杰）.txt,92,《大李敖全集6.0》分章节/003.惊世杂文类/015.千秋万岁编外集/070.火烧岛十载风霜（李世杰）.txt,"火烧岛,蒋介石,心得,政治",LAT030-051
