id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT011-035,独白下的传统,校对轮,已校对,法权,家族观念生出株连法律,在中国的传统观念中，一个人并不属于他自己，而是属于他的家族；他不代表他自己，代表的也是他的家族。所以，当一个人犯了罪，惩罚的对象并不止于这个“罪人”自己，而要连累他的家。秦始皇帝时代就有“诛三族”的法律，要杀一个“罪人”的时候，他的父母一族、他自己和太太一族、他的儿女一族，都要杀得光光光。这种残忍而不人道的法律，一直流传着，甚至还变本加厉。隋朝时候，杨玄感造反失败，所受的惩罚，就是“诛九族”。明朝方孝孺为了反对明成祖篡位，大骂成祖。成祖问他说：“你难道不怕杀九族吗？”方孝孺说：“就杀我十族，又怎么样！”成祖说：“就杀你十族！”于是，除了方孝孺的九族外，连他的学生，也当做一族被杀光了 ！,011.家族——人愈多愈好.txt,40,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\011.家族——人愈多愈好.txt,"家族,诛族,法律",LAT011-044
LAT011-036,独白下的传统,校对轮,已校对,文化,家族观念阻碍进步,由于中国人的家族观念太强，它的流弊也就多得不得了，变成了中国进步的障碍。综合它的大缺点是：,011.家族——人愈多愈好.txt,42,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\011.家族——人愈多愈好.txt,"家族观念,进步,流弊",LAT011-045
LAT011-037,独白下的传统,校对轮,已校对,文化,女人出路被限于婚育,古代中国女人，在中国唯一的出路，就是出嫁做妈妈。她们在没出嫁以前，整天关在家里，绝不会出来念书或出来跳舞，或出来做女秘书、女护士，是没有这些的。,012.女性——牌坊要大，金莲要小.txt,10,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"女人,出嫁,妈妈",LAT011-047
LAT011-038,独白下的传统,校对轮,已校对,文化,女诫成为压迫教科书,《女诫》这部书，其实也不算是一部书，因为从出版大家萧孟能、沈登恩眼光看来，它的字太少了，它只有一千六百个字。但这一千六百个字，却集了压迫女人思想的大成，并且变为以后两千年女人的修身教科书，它的势力可真大！,012.女性——牌坊要大，金莲要小.txt,33,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"女诫,压迫女人,教科书",LAT011-048
LAT011-039,独白下的传统,校对轮,已校对,文化,贞节观念不近人情,“贞节”观念是所谓“忠臣不事二君，烈女不嫁二夫”，这本是古代中国人认为的美妙理想，到了一千年前的宋朝，才开始大行特行起来。大行特行的原因，是由于宋朝的“哲学家”程颢的一段话：有人问程颢，如果一个女人死了丈夫，若不改嫁就无法生活，就得饿死的时候，那可怎么办？谁想到程颢老夫子的不近人情的答复是：“饿死就饿死算啦！饿死是小事情，可是失掉贞节却是大事情！”,012.女性——牌坊要大，金莲要小.txt,51,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"贞节,饿死事小,失节事大",LAT011-049
LAT011-040,独白下的传统,校对轮,已校对,政治,贞节牌坊也看关系,立“贞节牌坊”，表面上很简单，骨子里大不简单，并不因为你守寡或殉情做得好，就可以立的，还是要看“关系”。比如说：这个寡妇的儿子有钱或者做大官，他妈妈的“贞节牌坊”就自然而然立了起来，所以这种奖励，内幕重重，实际是“众寡悬殊”的。,012.女性——牌坊要大，金莲要小.txt,54,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"贞节牌坊,关系,奖励",LAT011-050
LAT011-041,独白下的传统,校对轮,已校对,文化,缠小脚不是审美是审丑,原来中国古人竟认为：女人被这样裹了两脚，就“老实”了。还有的中国古人竟认为：女人被这样裹了两脚，就“美”了。审美的眼光可真他妈的怪！正确的说法，这不是审美，是审丑。,012.女性——牌坊要大，金莲要小.txt,60,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"小脚,审丑,女性",LAT011-051
LAT011-042,独白下的传统,校对轮,已校对,知识,小脚哲学被思想史漏掉,附带要说的是，中国人小脚哲学如日中天的时候，竟发展到连男人的脚也以小为贵。所谓“君子大头，小人大脚”。要想做君子，脚大是不行的。所以男人也有以白布包脚的习俗，先包好，再穿袜，因此鞋前面比较尖。中国书呆子谈中国哲学史、中国思想史、固有文化，却没看到中国人的小脚哲学，非但有眼不识泰山，也有眼不识泰水的脚了！,012.女性——牌坊要大，金莲要小.txt,64,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\012.女性——牌坊要大，金莲要小.txt,"小脚哲学,思想史,固有文化",LAT011-052
LAT011-043,独白下的传统,校对轮,已校对,文化,再嫁禁令流殃,赵宋以前，大家妇女不禁再适。名臣名儒，如范文正，其媳亦再适；程正叔虽创饿死事小苛刻不情之说，徒快一时口舌耳！其胞侄女仍由正叔主持再适。自洛闽余党，献媚元明，假君权以行私说，于是士族妇女始禁再适。而乱伦兽行，其风日炽；逼死报烈，惨事日闻。夫再适再娶，均为名正言顺之举。古圣所言，不为失节。失节古谊，专指淫乱。今严禁古圣所许之再适，而阴纵古圣所恶之淫乱，洛党私说，流殃至此！,013.光绪朝对节妇贞女的旌表.txt,14,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\013.光绪朝对节妇贞女的旌表.txt,"再嫁,贞节,礼教",LAT011-053
LAT011-044,独白下的传统,校对轮,已校对,文化,贞节名册记录残酷,但是，这些开明的立论，毕竟是空谷中的足音，史乘中的残酷记录稍一披览，一件件极不人道的故事，立刻出现在眼前。同治七年（1868）的《旌表事实姓氏录》（采访局印行），洋洋八册，只不过是江苏九个县的贞节名册，就足以使我们震骇了！光绪以后，虽然没出过这类巨帙，但从笔记和《实录》中，还可以看到不少的鸿爪遗痕。,013.光绪朝对节妇贞女的旌表.txt,18,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\013.光绪朝对节妇贞女的旌表.txt,"贞节名册,残酷记录,旌表",LAT011-054
LAT011-045,独白下的传统,校对轮,已校对,文化,旌表只彰丈夫之名,这些记录，没有一条不是“殁世而名不彰”的记录，望门寡也好、殉节也罢，这些可怜女子们的一片痴心，只能“彰”了一下她们丈夫或未婚夫的名字，而她们自己那些“芳名”，却和她们的痴心一样，——一起掷诸虚牝了！,013.光绪朝对节妇贞女的旌表.txt,50,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\013.光绪朝对节妇贞女的旌表.txt,"旌表,妇女,姓名",LAT011-055
LAT011-046,独白下的传统,校对轮,已校对,文化,冥婚暴露两面文化,高市长为他儿子的“冥婚”，轰动了整个台湾。很多人为之长吁短叹，却很少有人为之左思右想——想这件事在历史上的意义。因此，我“引经据典”的讨论它一番。“冥婚”虽然也是中国文化中的传统“巨流”，可是它却一直“藐视”传统文化中的经典部分，于是，形成了中国文化的两个面。这两个面谁是谁非，就留给大家去争个面红耳赤吧！,014.从高玉树为儿子“冥婚”看中国两面文化.txt,27,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\014.从高玉树为儿子“冥婚”看中国两面文化.txt,"冥婚,经典,民俗",LAT011-056
LAT011-047,独白下的传统,校对轮,已校对,文化,欢喜佛是文化交流怪例,欢喜佛在造型上，虽是外国货，但在思路上，中外是心同此理的。一千八百年前，东汉桓帝时候的武梁祠石刻（祠在山东嘉祥），刻的就是伏羲女娲人首蛇身的交尾图像。这种图像表示了多种意义：血族相奸、人兽同体、天人交感、“通神明之德，以类万物之情”，何尝不跟欢喜佛的意义相像？欢喜佛离开了印度，窝藏在中国，构成了文化交流中的一个怪例，使人好奇、使人责备、使人皆大欢喜。,015.欢喜佛.txt,35,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\015.欢喜佛.txt,"欢喜佛,文化交流,怪例",LAT011-059
LAT011-048,独白下的传统,校对轮,已校对,知识,历史不只是帝王起居注,中国历史家的专家作品很可怜，他们穷毕生之力，写的东西，竟大都是“相斫书”、是“帝王家谱”、是“统治者起居注”，却不是民族的活动史。换句话说，这种专家的毛病，横批八字可尽——眼有牛角，目无全牛。,016.中国民族“性”.txt,4,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"历史,帝王家谱,民族活动史",LAT011-060
LAT011-049,独白下的传统,校对轮,已校对,方法,单一史观解释不了历史,这样随手写来，好像大可“唯性史观”一下了。其实我并不这样想。作为一个“非唯主义者”，我不承认“唯性史观”可用来解释所有的历史现象，如同我不承认“唯物史观”或“唯心史观”或“唯什么什么史观”可用来解释所有的历史现象一样。因此，我看这类事，也只是就中国历史现象中，可从“性”的观点来观察的为限。有均衡感的人，当然该知道，除了这种性的观点与对象的历史以外，还有许许多多“性以外的”丢人历史和光辉历史。,016.中国民族“性”.txt,40,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"唯性史观,非唯主义,历史现象",LAT011-061
LAT011-050,独白下的传统,校对轮,已校对,方法,现代方法要重看历史夹缝,我们的历史书，传统写法总是一派忠贞、英烈、圣贤、豪杰的历史，搭配上贰臣、叛逆、奸佞、巧宦的活动，交织成历来的众生相。但是，受过现代方法训练的人，他们不能承认这种“春秋之笔”“忠奸之判”能够解释整个历史现象，也不承认单靠一些相杀相砍的政治史、耀武扬威的军事史、仁义道德的思想史、四通八达的交通史等等就能了解过去。有现代方法训练的人，他们尝试用新的方向和角度、新的辅助科学（像性心理学、行为病理学、记号学、行为科学、团体动力学、统计学等等）来解释历史现象，来从夹缝中透视历史。在这种新的方法的光照之下，以前所视为神奇的，如今可能化为朽腐了；过去所看做朽腐的，现在可能又化为神奇了；过去当做不重要的或忽视的，现在我们要“无隐之不搜”了；过去当做不能登大雅之堂的，现在我们不再“见笑于大方之家”了。,016.中国民族“性”.txt,50,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"现代方法,历史夹缝,辅助科学",LAT011-062
LAT011-051,独白下的传统,校对轮,已校对,知识,性是被忽略的历史大题目,有了上面所说的种种认识，我们必然发现：“性”在中国历史上，是一个何等被有意忽略的大题目！我们必然关切：我们老祖宗们的“性”生活，到底是一个什么样子？他们的“性”行为，怎样成为中国历史上重要的一环？我们必然提出：“性”的因素，对中华民族的部分历史，究竟影响到什么程度？,016.中国民族“性”.txt,51,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"性,中国历史,忽略",LAT011-063
LAT011-052,独白下的传统,校对轮,已校对,人格,回避性研究证明胆怯,能够满足这些声音的，很显然的，起码是心理学家和历史学家的责任。但是，事实上，我们的心理学家和历史学家始终在“回避”（？）这个重大的研究主题，我们不能在这个主题上做一次“科际整合”的示范，也不能在乌烟瘴气的“性”的暗流里做一次学理的澄清，为小百姓和大官人做点指示迷津的依据……这些因“回避”而生的缺憾，十足证明了我们在真理面前的萎缩，证明了我们在寻求真理上面的无能和胆怯。,016.中国民族“性”.txt,52,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"性研究,真理,胆怯",LAT011-064
LAT011-053,独白下的传统,校对轮,已校对,文化,性空气被管制搅浊,反观我们中国，相对起来，我们不得不惭愧我们还是一个老大的闭锁社会。对“性”的不合理的规律、约束与压抑，还是这个闭锁社会的主要闭锁项目之一。从电影检查到出版管制，从教条宣扬到性教育的空白，从警察的冲动到道德家阳痿以后的阴谋，已经把我们的“性”空气搅得极不清洁。在这些不清洁的空气里，我们呼吸到的，是禁忌、是妈妈跟在屁股后面的恋爱、是买卖式的婚姻、是手铐式的离婚、是情杀与毁容、是通奸的残忍惩罚、是电影接吻的禁止、是情书的火葬与公布、是春药广告、是春牛横行、是廉价的初夜权、是文坛的新鸳鸯蝴蝶派、是姨太太第一号第二号、是婚姻法律的莫名其妙、是灵肉分裂、是衣服暴露的管制、是政府纵容的公娼、是私娼的七折优待、是节育的反对、是李敖这类先知式专题讨论的完全缺乏……,016.中国民族“性”.txt,56,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"性,闭锁社会,管制",LAT011-065
LAT011-054,独白下的传统,校对轮,已校对,法权,风化管制不能遮羞,所谓“礼仪之邦”的“国情不同”，以及所谓“有伤风化”的管制法令等等，都不足作为上述这些“性空气不清洁”的护符，一切的护符，都更会增助我们耻辱的标记——那跟西方文明社会比起来，“性水准低落”的耻辱标记。,016.中国民族“性”.txt,57,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\016.中国民族“性”.txt,"国情不同,有伤风化,性水准",LAT011-066
LAT011-055,独白下的传统,校对轮,已校对,文化,人事感天不是民间独有,别以为这是中国民间愚夫愚妇的迷信、别以为这是我开玩笑，中国的第一流知识分子，的的确确把这种怎样想什么，郑重其事的认真处理。我举一代大儒顾炎武为例。顾炎武在《日知录》中有一篇“人事感天”就公然胡扯如下：,017.人能感动蝙蝠论.txt,4,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\017.人能感动蝙蝠论.txt,"人事感天,知识分子,迷信",LAT011-067
LAT011-056,独白下的传统,校对轮,已校对,知识,动物有知支撑感动论,看了这种妙论，再回头核对“旷百世而同符”的《祭鳄鱼文》，那篇文章，一再声声呼唤鳄鱼的芳名，同它交谈，一次与它约定，三次要它听话。全篇又讲理、又讲情、又哄、又劝、又贿赂、又骂、又挖苦、又威胁。韩愈费了那么大的劲儿，前提当然是基于“鳄鱼有知”，可以看懂他的大文章，可以晓以大义。这种由于动物有知，与人文相通，人的精诚，自然可以和它们“感通无间”，可以“有感斯应”，最后自然构成了“人能感动动物论”。,017.人能感动蝙蝠论.txt,22,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\017.人能感动蝙蝠论.txt,"动物有知,感通,感动动物",LAT011-068
LAT011-057,独白下的传统,校对轮,已校对,方法,实捕胜过文词感格,蝗害稼，唯实力捕治，此人事所可尽。若假文词以期感格，如韩愈祭鳄鱼，鳄鱼远徙与否，究亦无稽。,018.人能感动老虎论.txt,9,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\018.人能感动老虎论.txt,"实力捕治,文词,乾隆",LAT011-069
LAT011-058,独白下的传统,校对轮,已校对,政治,鼓是权威象征,鼓对当权者而言，既然这么密不可分，它就成为一种权威的象征。汉光武皇帝抓起韩歆，“置鼓下，将斩之。”⑨要杀人为什么放在鼓下面？鼓声响起和人头落地，是此起彼落的关系啊！,019.鼓声咚咚的中国之音.txt,4,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\019.鼓声咚咚的中国之音.txt,"鼓,权威,当权者",LAT011-071
LAT011-059,独白下的传统,校对轮,已校对,法权,谏鼓让逆耳言上达,用之于朝，朝无面从之患；行之于国，国无居下之讪。洋洋盈耳，幽赞逆耳之言；坎坎动心，明启沃心之谏。,019.鼓声咚咚的中国之音.txt,16,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\019.鼓声咚咚的中国之音.txt,"谏鼓,逆耳之言,上下交通",LAT011-072
LAT011-060,独白下的传统,校对轮,已校对,法权,登闻鼓是人权道具,于是，聪明人出来，发明了一种人权道具，就是“登闻鼓”。,019.鼓声咚咚的中国之音.txt,32,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\019.鼓声咚咚的中国之音.txt,"登闻鼓,喊冤,人权道具",LAT011-073
LAT011-061,独白下的传统,校对轮,已校对,政治,鼓声终成民间抗议,鼉鼓就是皮鼓，就是北方流行的大鼓。写这鼓词的人，是明朝的进士，他用深入民间的鼓词，有深度的传达了他的否定天道、否定宿命、否定愚忠、否定黑暗统治者的思想。从祢衡“击鼓骂曹”以来，鼓声代表了一种抗议，跟雷鼓、灵鼓、路鼓、鼖鼓、鼛鼓分道，也跟谏鼓、登闻鼓分道，它不再是官方的声音，也不再是劝告官方、乞求官方的声音，它终于变得属于了自己，属于了小百姓自己的声音。,019.鼓声咚咚的中国之音.txt,91,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\019.鼓声咚咚的中国之音.txt,"鼓声,抗议,小百姓",LAT011-074
LAT011-062,独白下的传统,校对轮,已校对,法权,诽谤原本是忠谏,可见诽谤的原始意义是“忠谏”，是好意义。专制皇帝为了要臣子“忠谏”，设了一种“诽谤之木”，以广招徕。看看古书吧——,020.一种失传了的言论道具.txt,8,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\020.一种失传了的言论道具.txt,"诽谤,忠谏,谤木",LAT011-076
LAT011-063,独白下的传统,校对轮,已校对,法权,不加罪才有真话,这里记录的皇帝的话，所谓“言之当者，朕有厚赏；言之不当，朕不加罪”，是中国传统上设立“诽谤之木”的一番美意。只有“言之不当，朕不加罪”的大前提能保障，才有真话可言，这就是汉朝路温舒说的“诽谤之罪不诛，而后良言进”。否则大鸣大放一阵，结果却“善类于是尽矣”！这种“不加罪”，是无条件的，不能先立下“要相忍为安”、“要动机纯正”、“要善意批评”、“要有建设性意见”等等条件。因为一有了这些条件，就没有了真的言论，就失掉了“求言”的根本意义。,020.一种失传了的言论道具.txt,43,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\020.一种失传了的言论道具.txt,"不加罪,求言,真话",LAT011-077
LAT011-064,独白下的传统,校对轮,已校对,法权,华表是失传言论道具,“诽谤”两个字，从好字眼变到坏字眼，说不定正是唐尧皇帝的先知。唐尧设立“诽谤之木”的时候，也许清楚知道，真正的“求言”，必须做到放开度量，不惜让人“诽谤”他，让不安分的、不肯忍的分子，动机不纯正的、恶意批评的、只有破坏性意见的，一齐朝他“诽谤”。然后，从大量“诽谤”中认识他自己、检讨他自己、显示他自己。腓特烈大帝为了鼓吹法治，甚至鼓励人民去告他；杰斐逊总统为了鼓吹民主，甚至纵容政敌去骂他；李敖先生为了鼓吹言论自由，甚至开放《文星》示范，让所有的混蛋去造谣中伤他。从鼓励的角度看、从先知的角度看，唐尧选用了“诽谤”字眼留给后人去玩味，真太伟大了。中国人只注意到唐尧不肯家天下的禅让遗泽，却忽略了他在言论开放上留下的微妙遗爱。我小时候，经过天安门，望着那高耸入云的华表，只觉得它美，不知道它的意义。现在，我“读书破万卷”，我懂了。我知道它是一种沦落了的象征、一种失传了的言论道具，它是中国的眼泪、中国人的十字架。,020.一种失传了的言论道具.txt,44,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\020.一种失传了的言论道具.txt,"华表,言论自由,象征",LAT011-078
LAT011-065,独白下的传统,校对轮,已校对,人格,不合作可脱离孟子家法,这时候，已是清朝康熙九年（1670）的冬天了，明朝崇祯皇帝已殉国26年了，也就是说，清朝已经统治二十六年了。对这个他所不赞成的政权，李二曲始终不肯合作。当道的大官人礼贤下士，到他家里拜访他，他拒绝不掉，勉强见了一面，可是他不肯回拜，他说，他是老百姓，“庶人不可入公府也！”大官人再去拜访他，他不肯见了。送他的“馈遗”，送了十次他也不收。有人问他是不是太无礼、太过分了？并暗示他不合孟子之道，劝他：“交道接礼，孟子不却，先生得无已甚？”他却回答说：“我辈百不能学孟子，即此一事，稍不守孟子家法，正自无害。”可见他虽然那么过分的遵守传统的孝道，却在出处、去就、辞受的大节上，公然“不守孟子家法”。,021.记一个不合作主义者.txt,9,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\021.记一个不合作主义者.txt,"不合作,辞受,孟子",LAT011-080
LAT011-066,独白下的传统,校对轮,已校对,人格,不合作需要大勇,李二曲晚年闭户不出，不见客。四方之士老远跑来看他，都吃了闭门羹。有见识的高人，了解他为什么这样做；不识大体的俗人，自会骂他“懦种”。俗人当然不了解李二曲的大勇、李二曲的远见、李二曲的决绝，和李二曲在淫威之下辛苦抱持的不合作主义。,021.记一个不合作主义者.txt,27,《大李敖全集6.0》分章节\002.精品散文类\003.独白下的传统\021.记一个不合作主义者.txt,"不合作主义,大勇,决绝",LAT011-082
