id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT022-036,我是天安门,校对轮,已校对,政治,打天下不同于治天下,汉高祖刘邦是平民出身的革命家，得到天下后，他向劝他搞书本的陆贾大骂说：“乃公（你老子）居马上而得之，安事诗书！”陆贾答得妙说：“居马上得之，宁可以马上治之乎？”并告诉刘邦，如果秦始皇得到天下后搞书本、行仁政，哪轮得到你刘邦做皇上？——刘邦是反应快的人，他面有“惭色”的接受了陆贾的意见，知道“马上得天下”和“马上治天下”有不同的层次。搞革命打天下，他是专家，但搞书本、治天下，靠老革命是不成的，得另请高明。,016.三分的弹性.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/016.三分的弹性.txt,"打天下,治天下,刘邦,陆贾",LAT022-044
LAT022-037,我是天安门,校对轮,已校对,方法,三七开会变作恶弹性,他死后，他的同志“三七开”——“三分错误，七分成绩”评价他，其实这种评价，仍在其术中而不自知。《毛泽东选集》第五卷第二八六页伏笔认为，斯大林“是三分错误，七分成绩。这是公正的”。可见这种“框框”与“样板”本就是革命家的自定义底价。有了三分的弹性，搞女人、斗同志、砸烂党和公检法、文化大革命……百无禁忌，都可在奸雄窃笑之下，悍而为之，不愁糊涂和愚忠的同志不肯定他。这是何等谑画！,016.三分的弹性.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/016.三分的弹性.txt,"毛泽东,三七开,错误,弹性",LAT022-045
LAT022-038,我是天安门,校对轮,已校对,政治,革命家未必配治天下,毛泽东给我们的教训是：像他这种革命家，打了天下就好啦，实在不配治天下，因为这种人连刘邦都不如。,016.三分的弹性.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/016.三分的弹性.txt,"毛泽东,革命家,治天下,刘邦",LAT022-046
LAT022-039,我是天安门,校对轮,已校对,政治,革命成功会滑向个人独裁,何况，共产主义的伟大动人，在其理想，理想毕竟是理想，不论真奶油或人造奶油，止于理想层次，望奶止渴、油然而生，是人类快事，所以中国人喊“不必藏于己”、“不必为己”，只是光说不练，非不为也，是不能也。马克思以下一定要练，结果练出祸来。共产党革命成功后，当权派真奶油也好、人造奶油也罢，其实都只嘴上含奶，话里冒油，骨子里，全是打天下后守天下的帝王老路，与共产主义或什么什么主义殊少关联。试看共产党口口声声师承马克思，但一旦革命成功，一旦变成当权派，立刻马克思变成“克马思”，发现马克思不够看。例如共产党代表大会，每年开一次会，制度是马克思订的。但是，到了斯大林手里，制度就给破坏了，弄得几年乃至十几年才开会。于是，最高权力机关，由多数人变为少数人、变为中央委员会、变为政治局、变为五人小组、变为个人独裁。这种演变，固资本主义不若也！资本主义下，人民有的自由民主，还比共产主义多得多，革命革到这步田地，怎生了得？,017.你是毛泽东.txt,9,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"共产党,个人独裁,制度,马克思",LAT022-047
LAT022-040,我是天安门,校对轮,已校对,政治,帝王式共产主义更可怕,真奶油斯大林如此，人造奶油毛泽东更是帝王式，一朝权在手，搞女人、斗同志、砸烂党和公检法、文化大革命，样样全来，与暴君无异，比明太祖还明太祖、比洪秀全还洪秀全，谁还管奶油真假啊！明太祖、洪秀全不会以共产主义为号召，他们用的是当时打动人心的口号；毛泽东顺应时代潮流，用的是摩登口号共产主义，但他在本质上，却是“应帝王”、不折不扣的“应帝王”，甚至比帝王还帝王，“秦皇汉武，略输文采；唐宗宋祖，稍逊风骚……”，他在词中早言之矣。浅人以为他写着押韵的，但文化大革命一来，一点都不是说着玩的。暴君祸国程度，历代帝王无与伦比，哪复有一丝一毫共产主义？如果有一点，恰恰就是共产主义制度的独裁性更如虎生翼了毛皇帝而已。明太祖整人虽狠，但普天之下，犹有逸民，但毛泽东呢？普天之下，谁也逃不掉。当了权的共产主义者，本已可怕，变成帝王式的共产主义者，就更杠上开花了。斯大林、毛泽东都是杠上开花派，但毛泽东更令人发毛，因为他独得中国帝王整人之秘又发扬光大之，微斯人，吾与明太祖归！,017.你是毛泽东.txt,10,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"毛泽东,帝王,共产主义,暴君",LAT022-048
LAT022-041,我是天安门,校对轮,已校对,方法,救亡图存常目的热方法盲,传统的救亡图存方法只是“目的热”，热烈要求达到目的，例如义和团的“扶清灭洋”，目的固然极热，方法却一塌糊涂，全是盲人骑瞎马式的乱来，是谓“方法盲”。结果救亡图存不成，爱国适足以祸国。避免挨饿，饿殍遍野；避免挨打，打得更凶。由鸦片战争一国打、到英法联军两国打、到八国联军八国打，中国国不成国。最后，辛亥革命了，中国人打倒了“满清之专制”，以为方法对了，但辛亥革命后第九年，孙中山公开写《孙文学说序》，指出“去一满清之专制，转生出无数强盗之专制”，导致人民“陷水益深，蹈火益热”！足证革命法宝，已经不灵了。这时五四风潮大至，志士仁人当然要找出优于义和团、优于辛亥革命的方法来救亡图存。,017.你是毛泽东.txt,14,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"救亡图存,目的热,方法盲,义和团",LAT022-049
LAT022-042,我是天安门,校对轮,已校对,法权,独裁离不开官僚恶政,他表达了他的“最后见解”。他指出，“俄国（十月革命）以来，轻率的把民主制和资产阶级统治一同推翻，以独裁代替了民主，民主的基本内容被推翻了，所谓“无产阶级民主”“大众民主”，“只是一些无实际内容的空洞名词，一种门面语而已”。这种现象，他认为是很“不幸”的。他说：“无产政党若因反对资产阶级及资本主义，遂并民主主义而亦反对之，即令各国所谓（无产阶级革命）出现了，而没有民主制做官僚制之消毒素，也只是世界上出现了一些斯大林式的官僚政权。……所谓（无产阶级独裁），根本没有这样东西。即党的独裁，结果也只能是领袖独裁。任何独裁制都和残暴、蒙蔽、欺骗、贪污、腐化的官僚政治是不能分离的”。,017.你是毛泽东.txt,17,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"陈独秀,独裁,官僚政治,民主",LAT022-050
LAT022-043,我是天安门,校对轮,已校对,知识,陈独秀终归英美民主,在这些“最后见解”中，我们清楚看到陈独秀又回归他五四时代“应当拿英美做榜样”的老路。彭述之《悼陈独秀》一文中骂他“有始无终”，其实陈独秀的可贵，正在他有始有终，他始于英美式民主、终于英美式民主，他在中间一段流水二十年，最后行云深处，却停云之就，为中国指出最后的方向，看山水又是山水了，陈独秀的可贵啊，正在这里！,017.你是毛泽东.txt,19,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"陈独秀,英美民主,最后见解,五四",LAT022-051
LAT022-044,我是天安门,校对轮,已校对,方法,知识分子带路也会方法盲,这种由当时优秀知识分子给中国乱投书、乱带路的现象，在在都显示了他们的“目的热”往往造成了“方法盲”。原因无他，他们自己在思想解放、个人解放上，火候不无可议，热情有余，沉潜不足。当时最理智的莫过于胡适。胡适看出主义不是万灵丹，因而劝人多谈问题少谈主义，其眼光之锐利，确在他人之上。但胡适也有他的盲点，例如他在1926年宣称；“18世纪的新宗教信条是自由、平等、博爱。19世纪中叶以后的新宗教信条是社会主义”。当时讲了许多话申述这个主张。可是二十七年后，他公开忏悔了，公开忏悔他“在那时与许多知识分子所同犯的错误；在当时，一班知识分子总以为社会主义这个潮流当然是将来的一个趋势。”,017.你是毛泽东.txt,23,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"知识分子,方法盲,胡适,主义",LAT022-052
LAT022-045,我是天安门,校对轮,已校对,法权,中国忘了试验真正民主,一个多世纪来，中国优秀知识分子为祖国带路，试验过君主立宪、试验过开明专制、试验过保皇、试验过革命、试验过勤王复辟、试验过再造共和、试验过新华春梦、试验过金陵春梦、试验过北京红楼梦。什么都试验过，只忘了试验一件事，就是真正的美帝式民主、那种把人当人——至少把自己人、自己同胞当人的民主。例如在“基本人权”（fundamental human rights）的保障上，正常情况下，美帝要比中国高明的太多太多，在法律方面，美国独立两百多年来，在“基本人权”上的立法保障，可谓精益求精，宪法以外，宪法修正案中，有一半以上都是进一步保障“基本人权”的，这是粗糙的中国立法保障所望尘莫及的。,017.你是毛泽东.txt,26,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"美式民主,基本人权,中国试验,法权",LAT022-053
LAT022-046,我是天安门,校对轮,已校对,政治,反帝赢了也可能比赛输了,一穷二白的中国可怜到有些地区，仅能以吃饱肚子为“基本人权”，固然吃饱肚子是人权之一，但是“基本狗权”也是如此，想来未免惭愧。反对帝国主义，一百五十年来在避免挨打上虽无愧色，但在，基本人权上（包括避免挨饿、生活条件改善、人格被尊重等等），也得没有愧色才成。要想比得过帝国主义，共产主义应该靠边站，势所难免。共产主义的远景是美丽的，可是行不通，反而造成虚伪、教条、与僵化，并且因矛盾而造成动乱、不宁。共产主义可以使美帝退避三舍，但却不能使自己免于一穷二白。今日共产主义挂羊头卖狗肉、走资以求繁荣，就反证了美帝没有主义比有主义高明。至少他们不伪善，承认人性是贪婪的、爱钱的。要匹夫匹妇人人做圣人，理想固好，但是行不通。革了几十年的命，老百姓还是一穷二白，比不过万恶的美帝资本家社会，可见反帝赢了，比赛却输了。资本主义又怎样？人家比你过得好、比你过得像人。革命革命，革到最后，千万人头落地、革到把革命元勋挂牌游街、打杀下狱，这算什么？美帝革命，“唯我华盛顿将军”可以退隐林泉；但中国革命呢，“唯我彭大将军”（彭德怀）却被下放到接屋瓦落下的雨水，以慰饥渴！这样子的毛泽东啊！,017.你是毛泽东.txt,27,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"反帝,共产主义,资本主义,基本人权",LAT022-054
LAT022-047,我是天安门,校对轮,已校对,方法,毛泽东功罪要分开看,美帝的华盛顿能打天下也能治天下；中国的毛泽东却能打天下不能治天下。毛泽东打天下的功劳流芳千古，但治天下的罪过遗臭万年。谑画的是，许多混人分不清他打天下、治天下的功与罪，直到今天还做逐臭之夫，对这种盲目捧毛的混人，只觉得他们酷似毛泽东，只是具体而微而已。这种人若生在百年以前，有毛泽东的际遇，他们又何尝不是毛泽东第二、第三……第一百？他们会像毛泽东一样，热爱祖国、救亡图存、献身革命、胡乱投医、“人造奶油”、自卑反射、政治挂帅、不信邪却中风狂走、大跃进却倒行逆施。……种种爱国又祸国之事，写来写去，不过九牛一毛。这种人如不大澈大悟，毛泽东就真永远不死，借尸还魂了。而中国的浩劫，也就永无宁日。,017.你是毛泽东.txt,28,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/017.你是毛泽东.txt,"毛泽东,功罪,打天下,治天下",LAT022-055
LAT022-048,我是天安门,校对轮,已校对,人格,共产党人情不是亲友做官,毛岸英这封信里，提出一个重要的观念，就是拒绝靠近亲好友关系安置职位。古人是“君乘车，我戴笠”之交，共产党却是“我乘车，君戴笠”之交。共产党也讲究人情，但不是“反动派”所说的那种人情。“反动派常骂共产党没有人情、不讲人情，如果他们所指的是这种帮助亲戚朋友、同乡同事做官发财的人情的话，那么我们共产党正是没有这种‘人情’、不讲这种‘人情’。”,019.读《毛岸英给表舅的一封信》.txt,17,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/019.读《毛岸英给表舅的一封信》.txt,"毛岸英,人情,亲友做官,原则",LAT022-056
LAT022-049,我是天安门,校对轮,已校对,法权,没有制衡主义也会腐化,"英国史家阿克顿（Acton）说：“权力使人腐化、绝对的权力使人绝对腐化。”（Power tends to corrupt, and absolute power corrupts absolutely）没有良好的制度来制衡，光凭漂亮的主义要人做圣人到底，是很难的。毛泽东最后失败了。设想若毛岸英不早死，毛氏父子的私心，恐怕也够瞧的。",019.读《毛岸英给表舅的一封信》.txt,31,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/019.读《毛岸英给表舅的一封信》.txt,"权力,制度,制衡,腐化",LAT022-057
LAT022-050,我是天安门,校对轮,已校对,文化,牺牲信仰会走火入魔,古今中外，志士仁人舍己为人，无不“牺牲小我，成全大我”。不过，这种牺牲的信仰，有时也会走火入魔，从个人的自我牺牲的美德变为集体的中风狂走的强制，形成举国若狂的牺牲场面，这种宗教式的集体狂热所带来的问题，也就多了。,021.牺牲哪一代？.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/021.牺牲哪一代？.txt,"牺牲,集体狂热,宗教,强制",LAT022-059
LAT022-051,我是天安门,校对轮,已校对,政治,牺牲下一代是可怕宗教,不赞成共产主义的丁文江，都有集体牺牲的狂热如此，信仰共产主义的人们，自然更不消说。共产主义者提出一个伟大的口号，就是“牺牲这一代以为下一代”。在这种信仰下，一切苦难、一切灾祸、一切“一家哭”“一路哭”、一切“千万人头落地”，对他们说来，都不算什么。他们要“牺牲享受，享受牺牲”；牺牲同志，同志牺牲；牺牲自己，自己牺牲，什么也不为，为的只是下一代，下一代的远景、下一代的苦尽甘来。但是，以他们的“目的热”却“方法盲”，所谓远景所谓苦尽甘来，真不知何年何月才得兑现？事实证实给下一代的是：“从杀人，放逐，到自由平等是一条很远的路。”他们革了几十年的命、吃了几十年的苦、造成了几十年的浩劫，可是，人间天堂还是在天上，他们从黑头到白发、从吶喊到彷徨、从两手血滴到头破血流，最后所换得的，却是这一代的颓唐和下一代的迷失，这种可怕的宗教，想来也真令人寒毛直竖。,021.牺牲哪一代？.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/021.牺牲哪一代？.txt,"共产主义,牺牲,下一代,目的热",LAT022-060
LAT022-052,我是天安门,校对轮,已校对,人格,哪一代都不是蚂蚁,孙中山提倡“以俄为师”，所以国民党也感染出“牺牲个人的自由，为了国家的自由”等怪论。这类怪论，自是具体而微的“牺牲这一代以为下一代”。不过，由于国民党腐化得快，它的宗教狂热，很早冷却。但这一冷却，未尝不救了它。我曾说：国民党革命革到头来，大家都不想再革命，甘愿小鼻子小眼做“太平犬”以终老，这种个人价值的觉悟，岂不正是它堕落中的新境界？在个人价值的觉悟下，人们会发现：不论哪一代，都不该刻意用牺牲来追求什么、成全什么，哪一代都不是蚂蚁啊！,021.牺牲哪一代？.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/021.牺牲哪一代？.txt,"牺牲,个人价值,蚂蚁,国民党",LAT022-061
LAT022-053,我是天安门,校对轮,已校对,政治,长征意义要看成功以后,索尔兹伯里说，从1934年“长征”踏上征途，到1949年中共建立了中华人民共和国“这段时间里，中国政治舞台上充满了英雄主义、人间悲剧、阴谋诡计、血腥残杀、背信弃义、低级趣味、军事天才、政治诈骗、道德追求、精神向往和个人仇恨。纷繁杂陈，不一而足，即使是大文豪莎士比亚也写不出这样浩瀚的故事。而令人神往的是，故事还没有完，恐怕永远也完不了。”这种意在言外的论定，正是这本《长征》的具有经典之作的意义。读这本书，绝不止于看这些理想主义者们的坚苦卓绝，不止于看他们的伟大、勇敢、热情与牺牲，不止于看他们“兄弟般的革命情谊”，而要延伸去看，去往下看，看他们在“长征”之后的变化，在打天下成功之后、在为祖国建立天堂之后的变化。在这种变化里，残余的那九分之一大难不死的同志，“都被整得七零八落”了，或含恨以殁，或被害而死，或“在监狱里苟延残喘”……“长征”对那九分之八死者说来，是“出师未捷身先死，长使英雄泪满襟”；对那九分之一的残存者说来，却是“革命成功我该死，长使‘长征’泪满襟”。这种满襟之泪，是他们的，也是我们的。《长征》的“故事还没有完，恐怕永远也完不了”，用冷眼与热情去看它、看它、含泪看它，泪下之余，才是我们最能掌握的血淋淋意义。（《长征》中译本下月由李敖出版社出版。）,022.长使《长征》泪满襟.txt,9,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/022.长使《长征》泪满襟.txt,"长征,革命成功,迫害,历史意义",LAT022-063
LAT022-054,我是天安门,校对轮,已校对,政治,长征可反观共产宗教,但是，从延伸的历史意义来看它，“长征”更是考验“英雄好汉”的试金石。这些“英雄好汉”，为理想和祖国，受尽了千辛万苦、跋涉了千山万水、历尽了千变万化、牺牲了千军万马。在任何单位都是千千万万的代价下，他们为理想和祖国打出了一片天下，使理想乍现、使祖国生光。可是，好景不常，他们之中的“英雄好汉”，竟以“杀功臣”式的封建方法，迫害起同在“长征”道上的自己同志来。这种无情、这种凶残、这种疯狂、这种不义，“自从盘古开天地，三皇五帝到于今”，也是自古所无的。从这种延伸的历史意义看，今天我们重温“长征”，与其说是“为匪宣传”，却又何尝不是“思想反共”？——从“长征”的对比中，看共产宗教带给人们的瑰丽、多彩、褪色、与狰狞，岂不正是我们最好的教训？——为理想和祖国献身的人们啊！又心归何处？,023.《长征》短说.txt,8,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/023.《长征》短说.txt,"长征,共产宗教,思想反共,理想",LAT022-064
LAT022-055,我是天安门,校对轮,已校对,方法,欲取先予是政治哲学,中国哲学有“欲取先予”说法，《老子》说：“将欲取之，必固与之。”《史记·管晏列传》说：“故曰知予之为取，政之宝也。”这种理论，乍看是权术，其实是更高杆的政治哲学。这种政治哲学奠基在深通人我阴晴圆缺的睿智，张弛随意、收放自如、审时度势、能忍能狠。“假道灭虢”的敌我情况是“我强敌弱”——晋国其实比虞国强，但为了打击主要敌人虢国，不惜联合次要敌人虞国共同行事，甚至把好玉好马送给它也在所不惜。晋国在“我强敌弱”的优势下，犹能以大事小，这是何等“欲取先予”的老谋深算！,024.强者的喘息.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/024.强者的喘息.txt,"欲取先予,政治哲学,假道灭虢,权术",LAT022-065
LAT022-056,我是天安门,校对轮,已校对,政治,强者也需要喘息时间,今天，在钓鱼岛事件正闹得不可开交之际，中国共产党举重若轻、低调处理，除了宣示主权外，并不同日本鬼子闹僵。中国何必急于一时呢？在“大气候”成熟以后，我们损失的，都可以收回来。中国并非弱者，这种收复，并非吹牛。只是中国目前需要利用日本鬼子搞经济，需要强者的喘息时间，一旦神闲气定、荷包满满，打倒小日本、收回钓鱼台，又有何难哉！,024.强者的喘息.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/024.强者的喘息.txt,"钓鱼岛,中国大陆,实力,喘息",LAT022-067
LAT022-057,我是天安门,校对轮,已校对,政治,护土要靠真实实力,“护土”要靠实力，对日本鬼子而言，实力就是拳头，这是欺善怕恶的日本鬼子所知道的唯一语言，有拳头“护土”的，除中国大陆外，不论台湾、香港，都是自取其辱的“民气”式动作，与西太后时代不同的是：清朝人比较傻，他们真正用血肉横飞去对付敌人，可是台湾、香港的“民气”却是皮肉无伤的，动作正如台语中的“无卵头家”，你没有“卵”，又从何硬起来呢？,025.硬的是他，但他不要硬.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/025.硬的是他，但他不要硬.txt,"保钓,实力,武力,民气",LAT022-068
LAT022-058,我是天安门,校对轮,已校对,政治,中国问题先解决贫穷,毛病出在哪里？瞎子摸象起来，摸到哪一部分，都不能不说是象，但是完整的答案，却距离尚远。作为历史家、思想家、我的答案不求完整，但却求根本一点。在我看来，“中国问题的真解决”，应该“以长远的眼光，首先解决贫穷问题”作为起点。,026.中国问题的真解决.txt,10,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/026.中国问题的真解决.txt,"中国问题,贫穷,长远眼光,根本",LAT022-070
LAT022-059,我是天安门,校对轮,已校对,政治,救贫比自由民主更急,中国大陆每天生出五万人口，每年生出一个荷兰，接近全部台湾人口。每年新生的人口，就要消耗掉20%的新增国民收入。现在中国知识分子有两千万，仅占总人口的2%。全国文盲、半文盲有三亿，还以每年几百万的数目在增加，不但人口素质严重低落，生活担子也越来越沉，在这种情况下，中国的当务之急不是别的，而是救死与救贫。中国苦贫久矣！《世说新语》记“妇无裈”（太太没裤子穿）的话；《杜工部集》有“出入无完裙”（儿媳妇没裤子穿）的话，这是一千多年前中国惨相。可是一千多年后呢？在《四髥合传》中，我们照样看到谢觉哉在云南、贵州、甘肃等地方看到“十七八岁的穷家女孩子不穿裤子”的事；照样看到1989年11月号香港《解放月报》登出西北十七岁“眉清目秀的少女”没裤子穿的事。……一个文明古国，穷到十七八岁的女孩子没裤子穿、吃不饱饭，这个问题，比自由民主问题还重要！,026.中国问题的真解决.txt,16,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/026.中国问题的真解决.txt,"贫穷,自由民主,救死,救贫",LAT022-072
LAT022-060,我是天安门,校对轮,已校对,方法,自由民主不能求近功,正因为自由民主的争取，是长程的、艰苦的、要付惨痛代价的，所以争取它的人，必须有牺牲自己的心理准备，希图侥幸或临难苟免固然不可以，认为一击而中或“成功必须在我”，也未免太乐观。法国之有今天的自由民主，别忘了是法国大革命两百年来的经营之功，孙中山式求近功的救国方法，纵千万人头落地，也得不偿失。孙中山最后觉悟到：“俄人谓成功待之百年，更足令我佩服。”事实上，俄国革命不及百年，已经此路不通者屡见，自由民主的获得，还有待遥远的未来。,026.中国问题的真解决.txt,20,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/026.中国问题的真解决.txt,"自由民主,长程,孙中山,法国大革命",LAT022-074
LAT022-061,我是天安门,校对轮,已校对,方法,仓廪实则知自由民主,“以长远的眼光，首先解决贫穷问题”作为起点，是“中国问题的真解决”的根本的路。“仓廪实，则知‘自由’，衣食足，则知‘民主’”，这是中国的真正步骤与方向。从长程的观点看，血也没有白流。在流血中，有一个重要的心态，我们应该记取，那就是不要太感情用事、不要在乎牺牲。自由民主在中国，可能是我们这一代看不到的事，我们这一代能够看到十七八岁女孩子穿上裤子，开始普遍（不是“一小撮人”）过着不虞匮乏的生活，就很不容易了。,026.中国问题的真解决.txt,23,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/026.中国问题的真解决.txt,"贫穷,自由民主,长远,中国步骤",LAT022-075
LAT022-062,我是天安门,校对轮,已校对,政治,中国问题是不挨打不挨饿,我的老同学龚忠武先生跟我说：鸦片战争一百五十年来，中国人的问题只有两个最重要的，一个是如何不要挨打，一个是如何不要挨饿。忠武的分析言简意赅，事实也正如此。中国在中共统治下，不挨打的“强兵”做到了，不挨饿的“富国”也正在做，我们应该在督促与鼓励中，给它时间去完成自由民主的理想。作为历史家、思想家，我会对中国问题做长远而冷静的诠释，六四事件与其说是一出悲剧，毋宁说是一幕喜剧的开场：正因为中共在开放，我们才喜见天安门前面的群雄并起。只是时机不对又不适可而止而已。时机不对，拉斐德能助美国革命，但轮到法国革命时，他只好亡命下狱，一切自由民主盛举，只好俟诸后人后世。中国人不需要“国际奸人”到中国来做拉斐德，中国人自己就是拉斐德，孙中山错了。,026.中国问题的真解决.txt,24,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/026.中国问题的真解决.txt,"中国问题,挨打,挨饿,长远",LAT022-076
LAT022-063,我是天安门,校对轮,已校对,方法,指控伪善必须举证,中国方面只能指控美国伪善，在举证上若不能跟进，这种指控，是没有力量的。中国的当政者，应该昭告天下、昭告美国人：,027.为钱其琛谈话进一解.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/027.为钱其琛谈话进一解.txt,"美国,人权,举证,宣传",LAT022-077
LAT022-064,我是天安门,校对轮,已校对,法权,人权制度也在演进,不过，对挨枪的人说来，五十步和百步，由于程度上的差距，受害的深浅与广狭，也有不一样的地方。比较之下，美国在基本人权（fundamental human rights）的保障上，正常情况下，要比中国高明得太多太多。在法律方面，美国独立两百多年来，在“基本人权”上的立法保障，可谓精益求精，宪法以外，宪法修正案中，有一半以上都是进一步保障“基本人权”的。虽然1970年“肯特大学枪杀事件”与1932年“酬恤金进军事件”死的人都不能跟天安门事件相比，但在人口比例上与人权保障的教养上，美国人枪杀学生与老兵，其罪犹在中国人之上。以集会自由而论，1791年美国宪法修正案第一条就规定人民和平集会的权利，但在1876年克鲁山克案件（United States V. Cruikshank）中，联邦最高法院对集会自由的解释，却是狭义的指为达到请愿目的的一种方法，直到1937年琼治案件（De Jonge V. Dregon）中，才广义的解释为一种独立的人权。可见美国的自由民主，也是在演进中，并非没经过反动分子的阻挠。美国自己的人权，都是在演进的，又何能苛责于落后的中国？,027.为钱其琛谈话进一解.txt,9,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/027.为钱其琛谈话进一解.txt,"美国,人权,演进,集会自由",LAT022-078
LAT022-065,我是天安门,校对轮,已校对,方法,人权批评要理解民众生活,一百年前，美国的记者瑞伊斯（Jacob August Riis）写《其他民众怎么活》（How the other Half Lives），影响到美国老罗斯福总统（Theodore Roose-velt），而有以救世。今日美国对中国的问题，关键不在表演庇护秀和谴责秀，而在真正理解十一亿人口大包袱下，中国民众怎么活，而有以人溺己溺。不此之途，徒以空头的人道责人而不责己，一定会引起中国人的反弹，那不但太笨，也太伪善了。,027.为钱其琛谈话进一解.txt,10,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/027.为钱其琛谈话进一解.txt,"人权,民众生活,美国,伪善",LAT022-079
LAT022-066,我是天安门,校对轮,已校对,法权,生存权是人口大国首要人权,乍看起来，朱启桢的人权论听来刺眼，因为以“生存权”作为基本人权，立意至低。但是，想想看，十一亿人口当前，全世界政府首当其冲者，只有中国与印度，其他各国都没有这样重大的摆在眼前、横在眼前的压力，饱汉子不知饿汉子饥，救死之不赡，空以“生存权”以外的人权要求一个被十一亿人口吃得一穷二白的政府，这是代唱高调而已，唱这种高调的人，是伪善的。,030.是亦人权.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/030.是亦人权.txt,"生存权,人权,十一亿人口,中国",LAT022-081
LAT022-067,我是天安门,校对轮,已校对,知识,外交友好也要历史平衡,我承认在国宴席上，江泽民应有外交词令以示友好。但是，做为一个有历史观点的人，我认为中苏友好之时，我们不要忘了苏联根本是帝国主义的国家，它对中国的友好，历来是短暂的、可疑的。远的不必说，抗战时勾结日本、出卖中国；胜利前后雅尔塔密约、中苏友好条约，导致外蒙独立、东北被拆洗，到后来的对中华人民共和国种种毁约背信。……真是说不胜说。,032.江泽民的谈话之外.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/032.江泽民的谈话之外.txt,"中苏关系,苏联,帝国主义,历史",LAT022-082
LAT022-068,我是天安门,校对轮,已校对,知识,知识分子不能说假话,知识分子格于环境，或不能说真话，但总该力求不再说假话，甚至可以不说话。费孝通先生历经四十年的困境，是我们同情的；但四十年后，垂老犹不能挣脱羁绊、还我初衷，这就未免令人惋惜了。,034.有感于费孝通先生之言.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/034.有感于费孝通先生之言.txt,"知识分子,费孝通,真话,假话",LAT022-084
LAT022-069,我是天安门,校对轮,已校对,方法,非暴力也可能只是打不过,达赖喇嘛在得奖后说：“如果西藏人拿起武器，中共部队会有借口压制，我们可能很轻易被消灭。”由此看来，达赖喇嘛的非暴力，似乎也不是那么纯真的、慈悲的、在理论上自足的，实乃因为打不过中共军队，所以只好宣传非暴力。,035.为西藏问题求真相.txt,12,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/035.为西藏问题求真相.txt,"达赖,非暴力,西藏,策略",LAT022-085
LAT022-070,我是天安门,校对轮,已校对,文化,同情神权不等于自由解放,所以，以为达赖喇嘛所争不过内政上、宗教上的目标而同情他的人，只是同情最落伍、最黑暗、最迷信的神权统治而已，何来自由与解放啊？,035.为西藏问题求真相.txt,16,《大李敖全集6.0》分章节/003.惊世杂文类/007.我是天安门/035.为西藏问题求真相.txt,"西藏,神权,自由,解放",LAT022-086
