id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT069-047,LAT069-057,李敖写的信,校对轮,已校对,政治,以暴易暴破坏改革平衡,今晚我所说的中国问题的真解决，主要的意思是“以暴易暴”绝难成功，并且代价太大，功不补患。所谓“以暴易暴”，不论是在何种名义下做出（如“革命”，如“暴动”，如“政变”等等），都是容易导致一种和平改革的破灭，一种balance的失衡，并且总是要连年政战一大阵子。名义上虽然是“吊民伐罪”，可是老百姓在没被“吊”以前，却先得尝尝被“吊”的滋味，这种谑画，真是对“救国志士”的最大讽刺！,048.致王崇五论反以暴易暴.txt,4,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/048.致王崇五论反以暴易暴.txt,"政治,以暴易暴破坏改革平衡,致王崇五论反以暴易暴"
LAT069-048,LAT069-058,李敖写的信,校对轮,已校对,政治,解救者也会害死浑沌,我们看到袁世凯“既除”后的“群盗起”的场面，我们不得不惊讶这真好像是一首“预言诗”！如今，我们对“功臣”领教了一个够，对古人“圣人不死，大盗不止”的哲学，也憧憬了不少。今晚我这些谈话，乃是一个半夜三更不睡觉的自诩“五十年后历史家”的长久深思的痛苦结论，这个结论带我想起中国寓言中的那个“浑沌之死”——解救“浑沌”的人，竟是最后害了他的人！,048.致王崇五论反以暴易暴.txt,16,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/048.致王崇五论反以暴易暴.txt,"政治,解救者也会害死浑沌,致王崇五论反以暴易暴"
LAT069-049,LAT069-059,李敖写的信,校对轮,已校对,政治,斩尽杀绝没有太平,唉！“杀尽不平方太平”，“杀尽不平方太平”，什么时候才是斩尽杀绝的太平日子呢？最后的胜利者，又保证是谁呢？我想到George Orwell的《一九八四年》，也许全世界还有十八年的好日子！,048.致王崇五论反以暴易暴.txt,19,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/048.致王崇五论反以暴易暴.txt,"政治,斩尽杀绝没有太平,致王崇五论反以暴易暴"
LAT069-050,LAT069-060,李敖写的信,校对轮,已校对,知识,意识形态译名更足义,2.official ideology你译“公定的‘理论’或‘主义’”，ideology —词，中文的“理论”“主义”似乎不足以尽之。周德伟译为“意理”（这是从《三国志》中来的），有人译为“意的牢结”（音译）或“意识形态”……但都不能使人满意。我认为还是以“意识形态”稍好。,049.给M（彭明敏）之一.txt,5,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/049.给M（彭明敏）之一.txt,"知识,意识形态译名更足义,给M（彭明敏）之一"
LAT069-051,LAT069-061,李敖写的信,校对轮,已校对,政治,独裁常制造盲目爱戴,5.“党的宣传机关必把党首绘成‘超人’（super-human)，尽量把他‘神圣化’（deification)，在他周围制造出神秘不可侵的气氛，不是要使人民爱戴他 而是要使人民畏惧他。”——这段最后“不是要使人民爱戴他”一句，最好不用肯定语气。因为独裁者和他的文警武警们，有的也曾真的妄想或深信人民有“爱戴”的可能或成分，所以也常常有“笑脸”“吊丧”“施恩”“德意”等等出现。一些“奴性过多”的人民，也多少会发生“盲目爱戴”的情形。,049.给M（彭明敏）之一.txt,8,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/049.给M（彭明敏）之一.txt,"政治,独裁常制造盲目爱戴,给M（彭明敏）之一"
LAT069-052,LAT069-062,李敖写的信,校对轮,已校对,政治,自由人须阻止全体主义,9.Totalitarianism之完全成功，在“统制技术”的高度进步下，并非绝不可能。George Orwell的Nineteen Eighty-Four，至少描绘出“个人”无法击溃“集体”的状态。自由人必须刻意努力，方能阻止“1984”的来临。一般说法太偏重在“独裁必败”等预言，而不知“独裁之败”，“必”自由人努力以赴，才能得到，否则真可能“万劫不复”矣！尊文最后，似宜就此点多加论列一下（若做比喻或举例用，Gore Vidal的小说Messiah，在某些方面，更可补助George Orwell的书）。,049.给M（彭明敏）之一.txt,12,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/049.给M（彭明敏）之一.txt,"政治,自由人须阻止全体主义,给M（彭明敏）之一"
LAT069-053,LAT069-063,李敖写的信,校对轮,已校对,政治,文人应多做理论建树,以上十条，是我对你这篇一万字长文的读后“条陈”，草草上言，不成意思，只是聊报尊命，表示对这篇功力甚深的文字的敬意而已。中国人政治意识太低太低，实在需要这类的文字，来指示涂辙、来普渡迷津。我辈文人，只是集体主义者的俎上肉，生逢乱世，盼能于苟活之外，多做些理论建树，少做（或不做）man of action。凡是涉身中国实际政治，我的成见是：“善恶皆不可为！”因为在普遍的观点上，不论你的“敌人”或你的“友人”，他们的政治意识都在水准以下，他们都不脱盲动蛮来的味道，结果总是为他们所害所浼，使吾人之素志更不得伸，这又何苦来？,049.给M（彭明敏）之一.txt,14,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/049.给M（彭明敏）之一.txt,"政治,文人应多做理论建树,给M（彭明敏）之一"
LAT069-054,LAT069-064,李敖写的信,校对轮,已校对,政治,国家观念有进步演变,以上这些修正，都可明显的看到人类对国家看法的演变痕迹，Machiavelli 时代的“双重道德”（double morality）说，大都限于“人与国家”的关系。如今的“双重道德”，逐渐演化为“国家与国家”的关系了，这种情况，甚至可说是“三重道德”了！,050.给M（彭明敏）之二.txt,15,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/050.给M（彭明敏）之二.txt,"政治,国家观念有进步演变,给M（彭明敏）之二"
LAT069-055,LAT069-065,李敖写的信,校对轮,已校对,政治,文人不再为帝王鹰犬,从近代西洋政治思想史看来，对国家看法的演变痕迹，大体是进步的，这种进步，我们文人也分了一份。至少今日世界中，再也找不到一个法西斯式大文学家邓南遮（Gabriele D’Anmmzio）了！为拿巨棒者张目，论“文学侍从之臣”则有之，论“思想警察”亦有之，然皆为以文字为业者中的三流货或不入流货，真正第一流的知识人与文人，再也不肯“为帝王鹰犬”地走那条老路了！,050.给M（彭明敏）之二.txt,16,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/050.给M（彭明敏）之二.txt,"政治,文人不再为帝王鹰犬,给M（彭明敏）之二"
LAT069-056,LAT069-066,李敖写的信,校对轮,已校对,文化,学术代理商会包办美意,所以我说，“设置学术奖金”也好、“设置特别讲座”也罢，任何良法美意，在这个地区，都有被变成逾淮之枳的危险，都有被“学术代理商”包办或围标的可能。你过去代徐先生洽办的“科学促进会”，请的学界名流，结果如何，不是清清楚楚吗？又如“长期发展科学委员会”，原来的构想一何好！可是后来的演变一何糟！“研究补助”变成了“生活津贴”，这岂是胡适之所能预料的吗？,054.论文化基金寄汤元吉.txt,14,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/054.论文化基金寄汤元吉.txt,"文化,学术代理商会包办美意,论文化基金寄汤元吉"
LAT069-057,LAT069-067,李敖写的信,校对轮,已校对,文化,私人基金应拔尖,据你交给我的这三项徐氏基金的文件，它们的通例是避免“雪中送炭式”的。在这种学界黑暗的现状下，避免雪中送炭，就无异避免了“生活津贴式”的流弊。依我看来，以私人的力量资助国家发展科学，单走精选式的方法是正确的，私人的力量毕竟有限，私人的财力不该用来对学术界“普渡众生”，普渡众生是国家的事，私人的好意与表现，只该是“拔尖”、只该是“抢帽子”、只该对从“众生”中脱颖而出的出类拔萃人物，予以有效果而非乱送钱的奖助。从这种基点来看徐氏文化基金计划，我觉得有两个重点应该特别注意：,054.论文化基金寄汤元吉.txt,15,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/054.论文化基金寄汤元吉.txt,"文化,私人基金应拔尖,论文化基金寄汤元吉"
LAT069-058,LAT069-068,李敖写的信,校对轮,已校对,文化,学术奖金应精缩,一、在“设置学术奖金”方面，须知此种善举，只不过是聊备一格的奖金通例，究竟难脱不太有必要的“锦上添花”之嫌。所以我提议：此项支出应尽量缩减。办法中“每年举办一次”已嫌太多；又分甲乙丙三种，更易使财力分散。在这项名目下的奖金开支，实在应采“精”“缩”方式，名额减少，奖金不妨提高，甚至一名即可（如嘉新给吴健雄），如此把最多的钱，给最有成就的人，对群众的鼓励性与激发性，必然更大；对促进中国人民注目科学，也必然深具影响。（此类奖金的终极目标该是朝“中国诺贝尔奖金”方向走。“诺贝尔奖金”在性质上是属于我所说的“锦上添花式”，但是它对人的鼓舞作用，号召作用，该多么大！）,054.论文化基金寄汤元吉.txt,16,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/054.论文化基金寄汤元吉.txt,"文化,学术奖金应精缩,论文化基金寄汤元吉"
LAT069-059,LAT069-069,李敖写的信,校对轮,已校对,文化,唯精避免审议垄断,上面两个重点，都是“唯精是尚”的重点。因为“唯精”，所以才能找到第一流的国际水准的学人。由于这种学人是符合国际水准的，自然也就不会发生资格够不够的疑虑，自然也就少了这层麻烦，同时也减少了“学术掮客”的错误“审议”和垄断，而可避免——一、没资格决定把钱给谁的人，做了决定的流弊；和二、没资格拿钱的人，拿到了钱的流弊。,054.论文化基金寄汤元吉.txt,18,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/054.论文化基金寄汤元吉.txt,"文化,唯精避免审议垄断,论文化基金寄汤元吉"
LAT069-060,LAT069-070,李敖写的信,校对轮,已校对,人格,现实压力压垮轻诺,你廿七号午后一点多钟到我家好吗？或来同吃午饭。你的“出处”，我虽然自顾不暇，但仍愿尽力而为。我只请你知道我的力量（尤其在人事上的力量和金钱上的力量）实在有限。我的弱点之一是总不愿当面拒绝人和不愿算小钱，可是“现实”的压力却使我常常没有能力去兑现我的“轻诺”，没有能力去“千金散尽还复来”，结果往往使亲朋对我发生“错觉”。思念起来，都是时代迫人之过也！,055.给彦增老友.txt,4,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/055.给彦增老友.txt,"人格,现实压力压垮轻诺,给彦增老友"
LAT069-061,LAT069-071,李敖写的信,校对轮,已校对,法权,医疗救助应制度化,你当然知道，这一切现象，不是个人的问题（也不该是个人的问题），它应该进入制度，用制度来解决，用制度来协助一位爱国的中国士官治疗他的病。——既不需要他自己奔走求援，也不需要大官“施恩”。只可叹我们的制度还不完善，国家又太穷，以及其他杂七杂八的原因，总结起来，竟使你遭到这么大的难关，真叫人遗憾。,056.治病问题答唯英.txt,5,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/056.治病问题答唯英.txt,"法权,医疗救助应制度化,治病问题答唯英"
LAT069-062,LAT069-072,李敖写的信,校对轮,已校对,写作,胡适评传受资料限制,谢谢你给我的信，并谢谢你对我的关切。《胡适评传》二至十册的最大困难是资料问题和环境尺度问题。资料方面，已被有关方面把持，私人力量所能购买或运用的，不但有限，也很困难。（资料费用往往超过稿费，完全是赔本“生意”！）我当然还要努力克服这些困难，不过需要时间和“运气”。,056.治病问题答唯英.txt,7,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/056.治病问题答唯英.txt,"写作,胡适评传受资料限制,治病问题答唯英"
LAT069-063,LAT069-073,李敖写的信,校对轮,已校对,政治,公开信重名不可疏忽,对这封公开信，内容如何是另一问题；在外国报上发表妥否，也是另一问题，我都不想跟你讨论。我只是站在一个中华民国公民的立场，请你注意一下这封公开信于五月十六号在台湾各报发表时的严重的“签名重复”问题，其中朱建民、董事祁、何静安、郑小杰、卢英权、林碧沧诸“教授”的大名都出现两次，这种现象，简直不可以用“疏忽”来原谅，简直是“不负责任”！,057.致沈剑虹.txt,5,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/057.致沈剑虹.txt,"政治,公开信重名不可疏忽,致沈剑虹"
LAT069-064,LAT069-075,李敖写的信,校对轮,已校对,政治,群老当道也要听青年声,我已三十一岁，已似非“青年”，但在今天群老当道之日，犹可冒充青年一阵。今拟以青年一份子，想与先生做两小时谈话（两人对说，似非两小时不能尽情），先生可愿听听被贵党《醒狮》杂志一再攻击的一个佩服先生的青年人的说话吗？,059.致左舜生的信.txt,4,《大李敖全集6.0》分章节/008.书信函件类/012.李敖写的信/059.致左舜生的信.txt,"政治,群老当道也要听青年声,致左舜生的信"
