id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT002-078,李敖自传与回忆续集,校对轮,已校对,政治,宪政要求党退出司法军队,在中华民国进入宪政的体制下，国民党不但要注意退出司法、退出军队，并且还要注意退出在政治上所遗留的“训政式”的余波与惯性。主持党务的人士，应该彻底警觉他们的“党限”是什么，他们应该彻底警觉：现在是宪政的时代了！他们不该再表现“训政式”的余波和惯性。例如：已有那么多的从政党员去朝小百姓飞书翰、打电话、下条子了，实在不必再劳动中央党部和各级党部去直接打交道，以显得“党”“政”不分，示人以不广！这是很失体统的事，不是已经宣布“还政于民”的一个有悠久历史的大党所该做的事。,034.文星与伪文星.txt,22,《大李敖全集6.0》分章节/001.自传回忆类/002.李敖自传与回忆续集/034.文星与伪文星.txt,"宪政,党限,司法军队"
LAT002-079,李敖自传与回忆续集,校对轮,已校对,法权,读书人不能被随意栽诬,这里所说谢然之先生“误以为世间读书人都可以随意栽诬”一点，根据我们《文星》同人的了解，似乎不算过甚之词。这一事件的主要被害人是刘岩先生。刘岩先生据我们所知，不是国民党党员，也不是任何党的党员，只是一个单纯的爱国的青年。对于这样一个爱国的非国民党党员的青年人被诬控事件，我们一百分的同意《征信新闻报》社论中的这些观点：,034.文星与伪文星.txt,31,《大李敖全集6.0》分章节/001.自传回忆类/002.李敖自传与回忆续集/034.文星与伪文星.txt,"读书人,栽诬,文星"
LAT002-080,李敖自传与回忆续集,校对轮,已校对,写作,文星开拓中文出版风潮,文星书店早期的重点是发售并传播西洋的出版品，其中包括经销和影印流传。这一重点持续了十一年，在李敖影响下，才转向出版《文星丛刊》等在中国出版业上划时代的中文书籍，造成极大的风潮。以一九六五年五月二十七日到六月八日的香港书展为例，台湾参加展出的单位共有二十二个，参加种数有一千七百八十二种，册数有两万七千四百册。在两万七千四百册的图书中，文星一家，却独占了两万四千五百三十五册，竟是总册数的百分之八十九点五四，几乎是百分之九十。换一种说法，就是文星在参加书展的图书总数中，占了十分之九的地位，其他十分之一，才是其他二十一家公营私营党营单位的展出品。,035.为文星书店争公道.txt,3,《大李敖全集6.0》分章节/001.自传回忆类/002.李敖自传与回忆续集/035.为文星书店争公道.txt,"文星书店,中文出版,香港书展"
LAT002-081,李敖自传与回忆续集,校对轮,已校对,法权,出版契约中的行规与法律,因为根据作者与朱婉坚的契约，明列有交由文星独家出版字样、明列有出版权让渡字样、明列有作者不以本书全部或其中一部分不利于对方在国内外发行之行为字样。……如今作者们竟不守行规与法律如此，实在太说不过去了。因此李敖决定站出来，希望透过法院与舆论，为世道人心，做一番施教与烱戒！,035.为文星书店争公道.txt,9,《大李敖全集6.0》分章节/001.自传回忆类/002.李敖自传与回忆续集/035.为文星书店争公道.txt,"出版契约,法律,行规"
LAT002-082,李敖自传与回忆续集,校对轮,已校对,方法,资料保存支撑当场举证,随便举些例：胡金铨拍《侠女》，急需一道门上的符不得，他找我，我拿出骨董一道，给了他；沈登恩印《虎魄》，遍找一张作者的照片不得，他找我，我拿出原书宣传单一张，给了他。……他们都想不到李敖有这些东西，可是李敖就是有。我打官司告东方望，他在庭上硬说他没有东方望以外的笔名，我立刻拿出他以于大江笔名写的文章的版样，我想他一定吓了一跳；我写文章臭萧孟能，他把文星复刊清一色不见李敖的笔墨，我立刻拿出我为他和陈香梅捉刀的原稿，我想他一定也吓了一跳。……他们应该都想不到李敖有这些东西，可是李敖就是有。,039.资料大王小谈.txt,4,《大李敖全集6.0》分章节/001.自传回忆类/002.李敖自传与回忆续集/039.资料大王小谈.txt,"资料大王,证据意识,原稿"
LAT003-001,我最难忘的事和人,校对轮,已校对,写作,政治松绑不等于人心解禁,这十六篇文字，主要是我“走过从前”所余旧作的一部分。我的旧作，虽然已因国民党伪政府统治力衰微而松绑，但是政治上的松绑并不等于世道人心上的解禁。在许多方面，世道人心已被多年辐射而污染，读者其实比以前还混蛋，品味能力也已大坏，我怀疑还有多少人配读李敖的文章了。虽然如此，我还是欣然一册册重定我的旧作，以垂久远。这本《我最难忘的事和人》，就是行远自迩的一些起步。“远路不须愁日暮”，在日暮的岁月，我笑着走上前去。路上偶有难忘的人事在我记忆里闪过，也算是远路上的一些插画，虽然那些画面，早已是过眼烟云。我已行年六十，我的兴趣在未来的晚境，不在过去的烟云。我在烟云里走过，它们在我背后，但对读者说来，它们正该是天边的远景。这一真理，我真希望读者能知道。李敖写书和读者读他写的书，有不同的分际，一如先知者和追随者的分际。读了以后不能看到远景，这种读者就太笨了。,《我最难忘的事和人》自序.txt,3,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/《我最难忘的事和人》自序.txt,"旧作重定,政治松绑,人心解禁"
LAT003-002,我最难忘的事和人,校对轮,已校对,写作,读书为写作服务,所谓一夜，其实是半夜。因为清早一点就起来了，起来做工。我的做工，就是读书写作。杜甫诗说“读书破万卷，下笔如有神”，“读书”的真目的，乃在于“下笔”，“下笔”就是写写写。光读书而不写作，只为消遣或进学而读书，我是不来的。我从不为消遣读书，有人问阎锡山每天做何消遣，阎老西回答说，我不觉得人生有什么好消遣的。这话真逗，热爱工作的人，工作时间还不够呢，又消什么遣？至于为进学而读书，对我几乎也是过去。我过去读书无算，一生中除了入伍训练和入狱被疲劳审问一段时间外，没有一天不读书，日积月累，年复一年，学问已经成精，除了极特殊的新书外，几乎无须再读任何书了，只消把我过去读的书给遣出来，化为文章以利苍生，就功德无量了。,001.我最难忘的一件木雕.txt,4,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/001.我最难忘的一件木雕.txt,"读书,写作,工作伦理"
LAT003-003,我最难忘的事和人,校对轮,已校对,文化,弱小民族衰亡与读书人历史感,我静静坐在看台上，在热闹的气氛中，静静看着每一幕民俗之舞。其中赛夏族的矮人祭，却带给我一片暮色与苍茫。舞台上有四位舞者、看台上有四百位观众，在谋生上、在艺术上，舞者各尽所能；在欣赏上、在“消遣”上，观众各取所需，但对我说来，我感受到的，却不在这些，而在一个弱小民族的凄凉与哀恸。那种音乐、那种画面，深深的淹没了我，我不相信舞者和观众能有我那样深刻的反应，因为那种反应，只有对那种弱小民族的衰亡历程颇有所知的读书人，才能别有怀抱。英国历史家吉朋（Edward Gibbon），在半岛旧迹，听到钟声，凄然而起芜城之悲、发愤而写衰亡之史；如今在我眼前的，没有古罗马的旧迹芜城，有的却是活生生的衰亡之舞，舞者不知他们以民俗传承自己苦难；观众不知他们以掌声赞美人间不平。这一对比，更令我想东想西不已。,001.我最难忘的一件木雕.txt,7,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/001.我最难忘的一件木雕.txt,"高山族,弱小民族,历史感"
LAT003-004,我最难忘的事和人,校对轮,已校对,方法,对比让历史获得生命,我把“陈璧君”放回书架上，陈碧君站在我的背后，我觉得我正夹在两代的陈璧君里，我的时间感、我的历史感、我的现代感、我的“水平思考”……一时都云集在我的思绪里。两百年前一个退出情场的单身汉爱德华·吉朋（Edward Gibbon），在罗马做芜城之吊，在一片死寂之中，他走入教堂，发现他背后的钟摆，是静止中的唯一动态，那动态带来了古今时间的连锁、也带来了生命。深刻的对比，使他发愤写下一代名著——《罗马帝国衰亡史》（The Decline and Fall of the Roman Empire）。对第一流的历史家说来，那种深刻的对比是多么重要，没有那种强烈的感觉，历史将没有生命，而过去只是枯骨。,002.我最难忘的一场演讲.txt,10,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/002.我最难忘的一场演讲.txt,"历史感,吉朋,时间对比"
LAT003-005,我最难忘的事和人,校对轮,已校对,文化,以地质时间观看中国分合,中兴湖的造型以中国地图为蓝本，千分之九百九十七的大陆，配上千分之三的台湾，隔“陆”挖空，各注以水，形成完整的中国。乍看起来，神州不是陆沉而是水没，怵目惊心，令悲观者不无沧桑之慨，但是，对乐观者说来，当他站在台湾“陆”峡，左顾右盼，又何尝不起地质学上三叠纪的遐思？遥想那一年代，台湾与大陆根本尚未分割，台湾海峡根本就是陆地，中国早就统一于地理之内。如今，当你站在中兴湖的台湾“陆”峡上，举目虽有河山之异，但异中求同、同中求远，你不妨从悲观转为乐观，发现中国本就是如此。自天地玄黄、宇宙洪荒观之，多少陆沉、多少水没、多少聚散、多少分合，岂不正是亿万年来正常的表相？自地质学看来，天大人小，人世的沧桑，在宇宙的沧桑面前，已经渺小得不算什么，变得“曾不能以一瞬”；但是，宇宙的沧桑却是雄伟的、瑰丽的、多彩的，苏东坡说“曾日月之几何，而江山不可复识矣”，这正是宇宙沧桑的气魄。对比之下，人世沧桑的变局，就显得卑下而猥琐，出将入相、江山易主、百年世事、长安弈棋，实在不值得那么悲观，反倒是宇宙的玄黄乍变，令人终起乐观之想。——在造化眼中，人世虚幻，终归空无；但宇宙不灭，得涤万染。造化弄人，岂不值天帝一哂、如来一笑？哂笑之间，乐观在焉。,003.我最难忘的一片小湖.txt,4,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/003.我最难忘的一片小湖.txt,"中兴湖,中国地图,地质时间"
LAT003-006,我最难忘的事和人,校对轮,已校对,人格,白鹅境界使人类自惭,从中国的鹅湖到外国的天鹅湖，湖滨的美丽总要有白鹅来陪衬。中兴湖的景色，不能跟世上许许多多名湖相比，但是白鹅在兹，却又使一切改观。从白鹅身上，人们看到了美丽、优游、安稳、认真而原始。这些特色，岂不正是古今哲人所向往的境界？这种境界的动物，长守湖边，恰为中兴生出无穷颜色。你以为白鹅何知，但白鹅又何须有知？白鹅本身与宇宙合为一体，合得比“天人合一”还来得斧凿无痕，在湖边看它们、看它们，我们会变得相形自惭。古人写诗说：“输与仙都吉居士，一帘山雨听鹅经。”在白鹅面前，人类是输家、是失败者。人类要中兴在望，方能自足，但白鹅呢，它以中兴为湖。——中兴不须远望，中兴就在它家里，它就在中兴家里。白鹅在兹、中兴在兹，人们只是中兴湖的过客，真的主人，原来正在那里。,003.我最难忘的一片小湖.txt,8,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/003.我最难忘的一片小湖.txt,"白鹅,天人合一,自然境界"
LAT003-007,我最难忘的事和人,校对轮,已校对,法权,恶法下十年已属宽大,在前后两次中央日报的标题之间，他曾肤尝身受这条例的威力，他被抓到国民党的黑狱里，用这条例，初判他十年。十年，对人的一生青春说来，算点什么；但对这条例而言，不算什么。这条例中，死刑累累、无期徒刑累累，十年以上，已是宽大之至了。光在戒严期间，就有两万九千四百零七个案子，在这条例的铡刀边缘走过，多少人伏尸法场了、多少人坐穿牢底了、多少人因被判十年还感到庆幸呢！谁还要埋怨十年太长啊！,004.我最难忘的一套条例.txt,4,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/004.我最难忘的一套条例.txt,"惩治叛乱条例,恶法,政治犯"
LAT003-008,我最难忘的事和人,校对轮,已校对,政治,废止恶法不是权力败退,国民党文工会头子同一天宣布：“为配合动员戡乱时期的终止，党政部门对不合时宜的法规均在全盘积极检讨之中，《惩治叛乱条例》的废止亦为检讨法规的其中一项，且早已展开有关废止的作业，并非因‘独台会’一案件及受外界压力而让步。”我看了，笑了，淡淡的笑了。任何人都相信他在说阿Q式的谎，我却笑着相信他说的，又何尝不真？这条例，的确已因“不合时宜”而变得大而无当了。——国民党已经秋风无力，它还敢照这条例判谁死刑、判谁无期呢？既然刑期重不下来，回归《刑法》第100条，岂不完全够用了？除了共产党入境等芝麻问题，带给国民党一些不便外，这条例的存在，只是秋风肃杀之气的一股象征而已。如今，高速废止了这象征，岂不也得顺水人情的好处？我笑了，我笑那些以为这条例废止，国民党吃了败仗的说法，持这种说法的人太天真了！——废止了又怎样？有《刑法》、《国安法》等继续坐镇把关，办人还愁缺法律吗？,004.我最难忘的一套条例.txt,8,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/004.我最难忘的一套条例.txt,"惩治叛乱条例,国民党,刑法"
LAT003-009,我最难忘的事和人,校对轮,已校对,法权,恶法易废反证长期坐视,天真的人还赞美立法委员的快速废止这条例的行为，我又笑了。这一行四十二年的条例，三个小时之间即可二读通过废止，足证立委众志成城，把恶法摧枯拉朽，易如反掌。但是，令人奇怪的是，这些立委们过去在干什么？他们为什么坐视四十二年、三十二年、二十二年、十二年，乃至二年，让这条例肆虐横行，哭了一家又一路，杀人如草不闻声？,004.我最难忘的一套条例.txt,9,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/004.我最难忘的一套条例.txt,"立法委员,恶法,废止"
LAT003-010,我最难忘的事和人,校对轮,已校对,法权,良心犯与国际特赦运动,为这个组织播种的人，是英国的彼得·班纳森（Peter Benenson）。彼得·班纳森是一位人权律师、犹太裔的天主教徒，夙有“梦想家”和“圣人”之称。1961年，他目睹一群葡萄牙学生歌颂自由被捕，判七年徒刑，他深受感动，这一次他不再沉默，兴起呼吁全世界都来关切政治犯的念头，如同当年美国释放黑奴、苏俄释放农奴的运动一样。于是他跟好友马丁·恩纳尔斯（Martin Ennals）、艾瑞克·贝克（Eric Baker）发起“1961年大赦请求”运动，目的在为良心犯（Prisoners of Conscience）寻求公平审判、寻求庇护权、寻求就业机会（政治难民），并借国际舆论促进发表自由。他们的提议，很快得到律师、记者、政治家和知识分子的响应，透过深具影响力的自由派报纸《观察家》的宣传，并于伦敦成立特赦小组，每组认领（Adopt）三名良心犯（这是从圣父、圣子、圣灵三位一体得到灵感，所以规定三人）。通常是共产国家、西方国家和第三世界国家各一名，他们照顾政治犯家属、向拘禁犯人的政府写抗议信、不断写信给囚犯，使犯人明了在遥远的地方，有人关怀他的痛苦，直到帮助他获得自由为止。这些救援行动超越意识形态、超越宗教、种族的界限，具有国际性。截至该年年底，比利时、希腊、澳大利亚、瑞典、挪威、瑞士、法国、西德、爱尔兰、荷兰、英国、美国纷纷以行动支持，并正式定名为“国际特赦组织”，成为永久性、全球性的人权机构。这机构在1977年获得诺贝尔和平奖，它的被举世肯定，可见一斑。,005.我最难忘的一个组织.txt,4,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/005.我最难忘的一个组织.txt,"国际特赦,良心犯,人权"
LAT003-011,我最难忘的事和人,校对轮,已校对,法权,牢墙不能隔绝施暴罪行,马丁骄傲地说：“施暴者再也不能虐待良心犯，而自以为牢墙外的世人不会晓得他们的罪行。”至于AI近期内的工作目标，马丁表示，他希望印度能让该组织调查旁遮普省及克什米尔的人权情况，也希望血腥镇压天安门民主运动的中共能和AI展开对话。,005.我最难忘的一个组织.txt,11,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/005.我最难忘的一个组织.txt,"国际特赦,良心犯,人权"
LAT003-012,我最难忘的事和人,校对轮,已校对,写作,作者名字消失于查禁体制,不过，这股朝气还没感染了多久，国民党伪政府就撤退到台湾来。这个伪政府既跟大陆断掉了锁链，在它狭窄的视野下，凡是大陆书店在台湾的分店，都要被迫剪断了连锁。商务印书馆改名叫“台湾商务印书馆”、中华书局改名叫“台湾中华书局”，开明书店也未能幸免，它改名叫“台湾开明书店”。比别人更惨的是，由于它是左派书店，它的出版品，大量的被查禁了。纵使内容不涉及政治的书，也因作者没有来台，变得只敢印该书，作者名字却不敢印出了。于是，叶绍钧编的《十三经索引》，变成了“本店编”；夏丐尊、刘薰宇编的《文章作法》变成了“本店编”；吕叔湘的《文言虚字》，变成了“本店编”；张沛霖的《英语发音》，变成了“本店编”；王峻岑的《数字列车》、黄幼雄编的《电动机》、陈岳生编译的《原子能与原子弹》等等等等，也都变成了“本店编”。只要人陷大陆，哪怕是你编的谈数学的，谈电动机的、谈原子能与原子弹的书，也都不能把作者抛头露面！“本店”代替了大陆的一切，令人有点哭笑不得。,006.我最难忘的一家书店.txt,5,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/006.我最难忘的一家书店.txt,"开明书店,查禁,作者"
LAT003-013,我最难忘的事和人,校对轮,已校对,写作,流亡书店失去精神连锁,跟大陆上的开明书店不同的是，台湾的开明书店，坐落在台北中山北路，距坐落重庆南路的老字号的书店很远。它孤零零的在中山北路一段77号开起店来，店面开得极不景气，推门进去，书架分格未扫、书本尘封未除，冷冷清清、疏疏落落，一眼望去，令人备感凄凉。去中山北路太不方便，我在大学时候，每年会去上一次，有点似曾相识之感的，是我看到那位衰老的店员索非先生。索非先生编有《世界语入门》，开明书店出版，算是唯一跟大陆发生连锁的老作者。他不晓得我知道他就是索非。他的《世界语入门》，书如其人，也早就落伍了，但他在那儿，多少还流露出一股味道。不过，似曾相识之感很快就被沧海桑田之感取代，索非先生人如其书、书如其店，他象征了一个书店的没落——政府可以流亡，书店不能流亡。一朝变成了流亡书店，它的精神就中断了。,006.我最难忘的一家书店.txt,7,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/006.我最难忘的一家书店.txt,"开明书店,流亡,精神中断"
LAT003-014,我最难忘的事和人,校对轮,已校对,知识,制式学校斲丧性灵,由于我自己年复一年在知识上“独与天地精神往来”，基本上，学校和同学是不能满足我的“境界”的，因此我虽然人缘亦佳，但内心深处，我却与人颇为疏离，我有一种“知识上的傲慢（Intellectual Arrogance），不大看得起人，尤其讨厌制式的学校生活。读到高二完了，高三上念了十几天，就因痛恶中学教育制度的斲丧性灵，自愿休学在家。我父亲是1926年在北京大学毕业的，充分具备着北大那种“老子不管儿子”的自由精神，他随我的便，轻松地说“好！你小子要休学，就休吧！”,007.我最难忘的一个官僚同学.txt,6,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"学校教育,知识傲慢,自由精神"
LAT003-015,我最难忘的事和人,校对轮,已校对,知识,考试匠不等于有学问,这信中所说玩牌的事，是施启扬一大特色，施启扬在1958年毕业于台大法律系法学组，并以第一名考入台大法律研究所，同年10月又考上高考状元。论者以为施启扬一定非常用功，其实不然。事实上，他是一个考试匠。他所知不多，但有本领在考场一小时内，用他清楚端秀的写字，把所知发挥得淋漓尽致。因此在“考工记”上，占了大便宜。他平时在宿舍不是最用功的，玩牌时间很多。他的天资也不高，悟性尤差，有一次在我宿舍，和孟大中等看漫画，别人一看就笑了，他却看不懂。王新德说他“头脑不行”，可谓一语中的。,007.我最难忘的一个官僚同学.txt,46,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"考试,学问,施启扬"
LAT003-016,我最难忘的事和人,校对轮,已校对,政治,政府没有给异议者余地,为了使他安心，我机警的当场照他的译稿抄了一份，不带他的笔迹出门。不料到了门口，他忽然冒出了一句话，他说：“李敖兄啊，也该为政府留点余地啊！”我听了，大吃一惊。我所认识的施启扬怎么说出这种话！我心里想，这位老兄大概跟国民党搭线搭得有眉目了。我很不高兴，义形于色，说：“启扬啊，这样的政府，它给我这种人留了什么余地呢？”从此以后，我就没再见过施启扬了，如今转眼二十年了。,007.我最难忘的一个官僚同学.txt,89,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"政府,言论自由,法令"
LAT003-017,我最难忘的事和人,校对轮,已校对,知识,法学不能只做干禄工具,我这篇文章是应周清玉主持的“监牢暴行与监狱人权”座谈会而作，因我概不参加任何集会，故以书面代之。在我文章后面有座谈会摘要，中有刘峰松的谈话，刘峰松说：（中略）启扬老兄，你看了上面刘峰松这些谈话，你到底做何感想？如果是做官，当然你可以一切视而不见、一切掩耳盗铃、一切说我们是“幻想”；但是，如果是做人，做有良知有血性的知识分子，你恐怕就无法这样拖下去，你怎能把所学和所用变成两截、把你精湛的法学只当成谋干禄的工具而不当成救世的良方？所学和所用绝不能变成两截的，如果变成两截，那就真的“读圣贤书，所学何事”了！,007.我最难忘的一个官僚同学.txt,114,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"知识分子,法学,良知"
LAT003-018,我最难忘的事和人,校对轮,已校对,知识,知识分子做官后的自我作践,但是，这时候的施启扬，早已不是当年的施启扬了，他一心做官，眼里早已没有老同学了。在做官的热衷下，他曲学阿世，一路朝所学和所用变成两截的绝路走去。为了取媚当道，今天他搞出“刑法修正案”来保护元首、明天宣称“长期戒严合法”来维系政权；今天重申此时此地不宜组党来一党专政、明天声言调查局绝不会监听立委电话来掩护“锦衣卫”；今天表示我国没有政治犯来歪曲事实、明天又大兴土木盖新监所来蹂躏人权……这样一个高级知识分子的为了做官，自我作践，岂不太令人寒心了吗？,007.我最难忘的一个官僚同学.txt,117,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"施启扬,做官,知识分子"
LAT003-019,我最难忘的事和人,校对轮,已校对,法权,压抑言论会酿成爆发,"托马斯厄斯金曾谓：“当人类能构自由发表他们的见解，以及他们实有的或想象的苦痛时，他们的激烈情绪都会随风消逝……但在因郁愤恐惧下，这种情绪便会暗中长成，终至一发不可收拾。”（When men can freely communicate their thoughs and their sufferings, real or imaginary, their passions spend themselves in air……but pent up by terrors, they work unseen, burst forth in a mement, and destroy everythin in their course. ——Thomas Erskine, 1792.）",007.我最难忘的一个官僚同学.txt,149,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/007.我最难忘的一个官僚同学.txt,"言论自由,压抑,大学生"
LAT003-020,我最难忘的事和人,校对轮,已校对,政治,万年立委四十年一纸空白,如今，裴老爷子八十七岁了，前天他宣布，在退职条例生效后，他要率先不干立委了。四十年来，他未曾生过病或请过一天假，如今退职是要让位给青年人。消息传出，一位在立法院待过七八年的新科立委问：“裴存藩是谁？我都没有听说过！”反证了裴老爷子四十年如一日，那一日就是一纸空白。,008.我最难忘的一个邻居.txt,7,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/008.我最难忘的一个邻居.txt,"立法委员,万年国会,裴存藩"
LAT003-021,我最难忘的事和人,校对轮,已校对,法权,郑南榕功绩在百分百言论自由,在我和南榕携手“搞起杂志”的时候，我们争取的，是言论自由。这在南榕亲笔的创刊号，第一篇《言论自由第一优先》文中，已经宣示得十分明白。南榕虽然指出“在这个蔑视自由的小岛上，自由、百分之百的自由，从来没有过。李敖先生个人争自由的成绩是第一名”，但在我看来，他在这方面的努力，却后来居上。我认为，南榕一生最大的功绩，是他在争取百分之百的言论自由上。至于后来从事争取组党的自由（他是台湾第一个以行动突破党禁的人，远在投机的民进党不敢组党前，他就加入了许信良的台湾民主党）、从事争取集会的自由、从事争取台独的自由，……只不过都是在争取言论自由的大前提下衍生出来的。别有怀抱的人把南榕的功绩，定位在争取百分之百的言论自由之外，这是对南榕的一种政治性、宗教性的窄化与小化，是与史实不合的。基于我和南榕二十多年的人相识到共事，我想我最有资格说这种话。,009.我最难忘的一位烈士.txt,6,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/009.我最难忘的一位烈士.txt,"郑南榕,言论自由,台独"
LAT003-022,我最难忘的事和人,校对轮,已校对,方法,为真实理念而死,美国思想家孟肯（H. L. Mencken）说得好：“为理念去死，无疑是高贵的。但为真实的理念去死，那就更高贵了！”（To die for an idea: it is unquestionably noble. But how much noble would it be if men died for ideas that were true.）我始终相信，南榕在为一种“真实的理念”而死，这种理念，既非政治的，也非宗教的，所以任何政治目的或宗教目的的解释，都窄化、小化了他。南榕其实为了更高贵的信仰而死，那种信仰，从政客到教棍是不理解的。我知南榕、我思南榕，特高其明而光其大，以责众生、以昭来者。是为序。,009.我最难忘的一位烈士.txt,7,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/009.我最难忘的一位烈士.txt,"郑南榕,真实理念,信仰"
LAT003-023,我最难忘的事和人,校对轮,已校对,写作,个案追索作为真相证词,我生平喜欢打抱不平。不但为朋友打，也为敌人打；不但为认识的人打，也为陌生的人打；不但为近在眼前的人打，也为远在天边的人打。只要真理所在、真相所在、人道有关、公道有关，我都不论亲疏、不分彼此，一概奋笔为文，要打个痛快。自1949年起，我困处台湾小岛，被国民党政权作弄一二十年、二三十年、三四十年，肤尝身受于国民党政权者更酷更多，所以在感情上，尤为激越。这一激越，更使我要把人间不平之事，广为搜求，以个案详追，留为证词，述往昭来，且为乱臣贼子惧。在这种又感情又理性的态度下，每逢有代表性或特殊性的案例出现，我便特别注意，收为资料，写成文章。,010.我最难忘的一个将军.txt,3,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/010.我最难忘的一个将军.txt,"真相,证词,打抱不平"
LAT003-024,我最难忘的事和人,校对轮,已校对,写作,高压出版须承担政治和经济代价,李蓝是聪明明达的女士，住外国久了，权利观念和出版印象是很西方的。我向她表示，她可能不太了解在国民党几十年高压下出版这种“反动书刊”所遭的困难、损失和代价，以外国出版的常情与规矩，想在台湾出这种书，是不可能的。我很欣赏她那种极力保护宋将军权益的好意，但是，她也应该设想设想在台湾的高压下和销路不会超过两千本的评估下，出版这种书的艰苦。无利可图是必然的，但求少赔就不错了。对宋将军而言，台湾版只是扩大影响；对台湾的出版者而言，却是扩大影响以外，还得付出危险（政治上的和经济上的）的代价，正因为有这种畸型的状况，所以，我们无法以西方的权利观念和出版方式对待作者，没有人不想保护作者，但是谁来保护出版者，也该想一想。,010.我最难忘的一个将军.txt,10,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/010.我最难忘的一个将军.txt,"出版,台湾,政治风险"
LAT003-025,我最难忘的事和人,校对轮,已校对,写作,完整通信可成为信史材料,我在上面发表宋希濂将军和我之间的全部通信，不加剪裁，目的就在完整的保存有关出版《鹰犬将军》的每一细节，由细节中的各种角度，来窥见成书不易、来理解经营之难。更重要的是，我想要人知道宋希濂将军爱国情殷的吉光片羽、一生怀抱的几许原貌。宋希濂将军要我“再版序言”，我不敢当。庾信《哀江南赋序》说：“昔桓君山之志事、杜元凯之平生，并有著书，咸能自序。”宋希濂将军“平生”部分，原书俱在，已存信史；“志事”部分，以他的谦和冲淡，有待发明，我愿在报告出书经过之后，试为申义。,010.我最难忘的一个将军.txt,16,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/010.我最难忘的一个将军.txt,"宋希濂,出版,信史"
LAT003-026,我最难忘的事和人,校对轮,已校对,人格,鹰犬也有国家境界,这是一位半生戎马、半生忧患爱国者的最后高呼。他以大好青春为祖国效命，以出生入死为祖国献身，以垂老叮嘱为祖国招手。牧野鹰扬于上、鸡鸣犬吠于下，他以一生的辛勤血泪，在向我们呈现他在为国家民族做了鹰犬。做鹰做犬也有不同的境界，他为自己和我们，提升了这一境界。我们怀念宋希濂、怀念宋希濂、怀念这位令人敬重的“鹰犬将军”！,010.我最难忘的一个将军.txt,18,《大李敖全集6.0》分章节/001.自传回忆类/003.我最难忘的事和人/010.我最难忘的一个将军.txt,"宋希濂,国家民族,鹰犬将军"
