id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT081-032,LAT081-035,李敖笑傲江湖,校对轮,已校对,方法,查调查局要讲证据,所以我们知道调查局的确有很多的问题，这个问题一般人都说这里面黑暗或者恨他调查局，你家死人。我李敖的方法阴险得很，看到没有？用证据、用事实把它讲出来，我在我的节目里面也用这个方法讲出来，所以告诉大家，我们追求一个真相、发掘一个黑暗、彻查一个衙门，调查调查局的时候，绝不要空口的说他，这样的话跟他们不凭证据来抓人、关人一样，我们是讲究证据的，写出来以后使他们心服口服。所以这本书出来以后，调查局一句话都不敢吭气。为什么呢？我们所写的都是真的。今天讲到这里。,035.调查调查局.txt,27,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/035.调查调查局.txt,"方法,查调查局要讲证据,调查调查局"
LAT081-033,LAT081-036,李敖笑傲江湖,校对轮,已校对,写作,粗话也可成为表达方法,还有一个特色，就是不知自己多屌！这就是粗话，这屌字就是北方的话，台湾话就是卵叫，这个屌字在《水浒传》里就写成鸟，小鸟的鸟字，事实上在《水浒传》里面应该是屌字。然后李逵讲说叫你咬我屌，就是不是叫你咬我鸟，就是叫你咬我屌。这屌字有什么好处呢？我们好比说，屌的好处，可以小便，可以写真、照相，可以抗议，像弥衡脱光了给你抗议，可以性交，还可以六亲不认。为什么呢？我们北方话有，这人很屌。怎么很屌？就是说他很神奇，他很拽，他很神气。可是他很屌的意思就是说他大屌不甩、六亲不认的，什么原因呢？就是在紧要关头，他可以用一个新的形象来表达他自己。所以大家可以知道，我讲话大家觉得很粗野，事实上我讲过，该粗野的时候，粗野的表达方法也是一种表达方法。,036.我是第六伦.txt,23,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/036.我是第六伦.txt,"写作,粗话也可成为表达方法,我是第六伦"
LAT081-034,LAT081-037,李敖笑傲江湖,校对轮,已校对,政治,主权问题不能选择性动武,上次我约陈中雄先生来已经分析得很清楚了，可是国民党的大官人宋楚瑜就发表一个妙论，他说两岸共同来解决，就是爱盟这个理论。共产党你管不管？你不是谈主权吗？现在爱盟关心的主权钓鱼台的问题出现了，你共产党为什么不打？为什么不放飞弹呢？为什么不吭气？我就举过一个例子证明了这个笑话。这什么笑话呢？就是我讲过一个老的推销员，一个年轻的推销员，一次在旅馆里面住在一起，半夜这个老的推销员手里面抓着硬邦邦的东西，高兴的喊起来了，硬了硬了，我要找个女人。结果年轻的推销员就被吵醒了，就跟他说有三个原因不能找女人，第一个原因，今天太晚了，时间不可能了。第二个原因，床太窄了，不可能容纳三个人。第三个原因，你手里抓的硬邦邦的东西是我的，是我身上的这一根，而不是你身上这一根，你身上那根不灵了。换句话说，今天台湾抓到的是共产党这一根，就要共产党有能力打日本，我们才这样做。我们台湾有什么力量呢？台湾一切力量都是空炮弹，都是放屁。所以今天鼓动共产党去解决钓鱼台的问题，共产党也没那样笨。我曾经分析过了，他认为现在时机不对，所以现在愿意采取低姿势。,037.不合作运动.txt,14,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/037.不合作运动.txt,"政治,主权问题不能选择性动武,不合作运动"
LAT081-035,LAT081-038,李敖笑傲江湖,校对轮,已校对,政治,新闻教育可能继承政工系统,好了，现在请大家看一个人的照片，这个人大家看他一个眼睛有问题的，这个长得很丑陋的、一个眼睛是斜的。这个人是什么人呢？就是刚才我一开始谈到了中正纪念堂，这里面被纪念的人的他手下一条有名的狗，一个走狗他的名字是谢然之。大家注意台湾大学里面的新闻系，像政大的新闻系等等三个大学的新闻系都是他创办的。这个人当时什么身份呢？他是国民党的中央党部第四组的主任，换句话说就是现在文化工作会的主任。这个人他是一个非常坏的坏东西，他当年是共产党。我李敖常常讲，一个变节的共产党是一个最坏的共产党。他后来投降了国民党，给蒋介石他们在用。大家注意，他不但投奔了蒋介石，他是投奔了陈诚，也投奔了蒋经国。大家看原始的一个青年军的名册里面，青年军编练总监部政治部组长以上的名单，中将主任蒋经国，组长就是谢然之，就这个人。,038.言论的迫害.txt,7,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/038.言论的迫害.txt,"政治,新闻教育可能继承政工系统,言论的迫害"
LAT081-036,LAT081-039,李敖笑傲江湖,校对轮,已校对,政治,反共政工后来也去大陆,如果王昇这些人，他们是忠贞到底的人，我是死硬派反共的人。我李敖也佩服你了！是吗？王昇手下的大将马璧，当年《自由中国》时代，他写的这本书叫做关于《自由中国》的杂志问题，他是警总的负责人，警总的顾问，政战学校系统的人。他整天检举《自由中国》的雷震，你们这些人怎么样的亲匪，这个跟共产党有勾搭，然后开始检举我们《文星》，李敖这些人如何思想有问题。到了最后怎么样？马壁回归大陆，跑到大陆去了，这是马壁在大陆的照片，跑到大陆去了，并且还跑到溪口蒋介石那个家里面，还睡在蒋介石以前他家床上面过瘾，在两岸还没有相通以前就投共了，公开投共了。现在我们又看到王昇最近也跑到大陆去开会去了。证明什么？证明你们这些人所谓的反共死硬派，如果你们真的是反共反到底的话，我李敖也佩服你们。原来当时口口声声说我们有问题的人，我们还好好的在台湾，有问题的是你们，你王昇这种狗东西，马壁这种狗东西，原来是你们。,039.军中文艺.txt,26,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/039.军中文艺.txt,"政治,反共政工后来也去大陆,军中文艺"
LAT081-037,LAT081-040,李敖笑傲江湖,校对轮,已校对,方法,照片细节可读出权力关系,所以我讲到这个黄少谷有这么一个特色，而他的这个小跟他的细心是无人可及的，没有人赶得上他的，有的人也有，我们偶尔看一下，偶尔闪一下也可以，我们看一下这张照片，大家看看这个照片，这就是当时蒋介石的太太宋美龄从美国回来下飞机的一个照片，请大家看这个照片有什么特色？看照片要能够分析它，才表示你懂得这个历史跟新闻，否则就没有特色。我李敖能看出这个照片的特色来，我讲给大家听讲，蒋夫人宋美龄下飞机往前走，旁边一个人扶她就是蒋经国，后面站了一个人是蒋纬国。蒋纬国应该也跟着扶着妈妈一起下来，没有敢扶站在这里，或者跟着后面走下来，也没有。为什么没有？保持距离，就把整个的风头留给了蒋经国，看到没有？整个的风头就是儿子孝顺妈妈的这个风头，或者母子两个人很合，本来说不合的，很合的镜头单独出现，他两个手这样站在后面不敢动，让他们先走过去他才下来。,040.宝里宝气的岛.txt,23,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/040.宝里宝气的岛.txt,"方法,照片细节可读出权力关系,宝里宝气的岛"
LAT081-038,LAT081-041,李敖笑傲江湖,校对轮,已校对,人格,外来政权批判者也可能执行其政策,为什么不平反呢？平反了就给蒋氏父子难看。所以李登辉虽然口口声声说这个国民党是外来政权，这如何如何。可是事实上他就是真正外来政权政策的执行者、拥护者。所以我们看一边他喊口口声声的外来政权，一方面10月31号他去哪里呢？他去大溪，去这个慈湖，给蒋氏父子鞠躬如也。所以我最早拆穿他是有问题的一个人，并且我认为他虽然是台湾人，虽然是学者，虽然是教授，虽然是基督教徒，可是这个人的人格根本是有问题的一个人。,041.李登辉的真面目.txt,5,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/041.李登辉的真面目.txt,"人格,外来政权批判者也可能执行其政策,李登辉的真面目"
LAT081-039,LAT081-042,李敖笑傲江湖,校对轮,已校对,人格,群众不要求诚信才是大问题,这证明什么呢？证明这个人完全没有诚信，他没有诚信不严重，他害了我们。为什么呢？就是他没有诚信，居然我们台湾的群众不在这一点上来要求他，这一点证明什么呢？这一点证明我们出了问题。大家想想看一个历史故事，在民国初年有一个人做了总统，他不知足；后来做了终身总统还不知足，要做皇帝。这个人就是大名鼎鼎的中华民国第一任总统袁世凯。当时他这样子不守诚信，由总统变为终身总统，由终身总统要变成皇帝的时候。有一个了不起的知识分子叫做梁启超，他到台湾来过。梁启超跟他的学生叫蔡锷蔡松坡将军，他们在天津起来然后发难，就是我们要反对袁世凯。梁启超先生他反对袁世凯的理由非常有趣，不是为了袁世凯，是为了我们自己。这话怎么说呢？他们的口号是说：为国民争人格。争什么人格？袁世凯没有人格，这个不稀奇，他是烂咖，讲话随便讲，六年以前一回，六年以后又一回，这个人没有人格不足为奇。可是他不断的骗我们，而我们居然忍耐，我们不揭发他、不拆穿他、不打击他，还要选他一票，这样子变成我们没有人格了。他这样的耍我们，我们不争执，没有意见，还拥护他，那么变成我们没有人格了。所以梁启超说的很有趣，是为中华民国的国民争人格，来反对袁世凯，不是为他自己是烂货来反对袁世凯。,042.无诚信的李登辉.txt,9,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/042.无诚信的李登辉.txt,"人格,群众不要求诚信才是大问题,无诚信的李登辉"
LAT081-040,LAT081-043,李敖笑傲江湖,校对轮,已校对,政治,廉价豪宅暴露权力特权,所以你连利息都交不起来的人，怎么样买房子啊？没有关系。为什么没有关系呢？李登辉用很便宜的方法买到这个房子。花了多少钱呢？请你们看数字，买卖的钱请看数字，3279400元。房子值1亿6600万，结果花了300多万就买到了。打了几折呢？打了0.02折，一折都不到。我们的买东西7折8折9折，对折我们就抢过头了，他这一折都没有，0.02折，换句话说是花了1/50的钱买到了房子。请问这个是不是贪污？你曾文惠也好，李登辉也罢，跟张秀政这个地主财团过去没有渊源，为什么呢？因为李登辉过去也没有钱，有一个很好的记录。就是7年以前，李登辉当选总统的时候，他要把他在淡水地区的他那个老家叫做源兴居，我们图片里看过台湾式的那个土房子，把它买回来，因为觉得这样比较光荣。人家要开价5000万到6000万，李登辉买不起。注意，7年以前他想把他的老宅祖宅买回来，5000万到6000万他都拿不出来。为什么干了7年的总统，他可以买到了1亿6600万的房子？,043.台湾的卢泰愚.txt,6,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/043.台湾的卢泰愚.txt,"政治,廉价豪宅暴露权力特权,台湾的卢泰愚"
LAT081-041,LAT081-044,李敖笑傲江湖,校对轮,已校对,政治,李登辉学蒋介石更退步,看到没有？李登辉没有了，他的司法院长，对不起，出局了，一个人选。国民党只推出一名，不是两名。蒋介石有的这种假戏，蒋介石有这种形式上的度量，李登辉都没有。李登辉学蒋介石，学到了比蒋介石还蒋介石。当然蒋介石是越来越退步了，到了台湾来以后，到了中华民国四十三年3月17号，又来国民大会公告了。这时候的总统候选人名单，蒋介石、莫德惠、徐傅霖。徐傅霖是民社党的候选人，莫德惠是无党无派的，他们两个人哪里敢跟蒋介石选呢？可是蒋介石非要他们出来选，陪着我演戏，这两个人也陪着蒋介石选。所以蒋介石即使是一个人竞选，他也会演这个戏。当然最后一次蒋介石再选的时候，不要人陪他了，一个人就干到底了，过去也是越来越退步了。我们可以看到李登辉的手法，到今天为止实在是比蒋介石还蒋介石，所谓党内的民主是骗人的。我举这个例子，每一次都是拿出证据来给大家比较，看看是不是这个样子，是不是这个情况。,044.李登辉毁党叛国.txt,13,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/044.李登辉毁党叛国.txt,"政治,李登辉学蒋介石更退步,李登辉毁党叛国"
LAT081-042,LAT081-045,李敖笑傲江湖,校对轮,已校对,法权,言论自由要靠更多自由医治,史密斯推出来小罗斯福打倒了胡佛。可是很不幸，他认为小罗斯福应该受他的控制，因为他把他推出来做总统的。可是小罗斯福当了总统以后，跟他不来往了，单独行动，并且当了一个伟大的总统。史密斯讲这句话，真正的了解了民主政治的真髓，就是所有民主政治的缺点，我们要用更多的民主来医治它，只有更多的民主才能够解决民主政治的一些缺点。这句话不但是对民主政治适用，对言论自由也适用。今天国民党伪政府的李登辉跟伪行政院长连战，他们想出面用立法的方法来钳制言论自由是错误的。如果言论上面有什么不妥当的地方，我们要用更多的言论自由、更多的比较、更好的品质，用良币来驱逐劣币，来解决言论自由的问题，而不是用立法来限制它。,045.李登辉钳制言论自由.txt,12,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/045.李登辉钳制言论自由.txt,"法权,言论自由要靠更多自由医治,李登辉钳制言论自由"
LAT081-043,LAT081-046,李敖笑傲江湖,校对轮,已校对,法权,监察院长可推动弹劾,陈履安第二次来看我的时候他也谈到，我说你监察院里面可以做一点事啊，做院长。他说按照监察的这个法律规定，监察院长不可以亲自来做这种事情，我说也不然啊。我说台中的卫尔康事件，一开始监察院不弹劾，然后卫尔康就闹到监察院了，你也出面了，结果监察院可以改变成弹劾，可见你监察院长可以左右这个局面的。可见这个事情跟监察院没有作为，监察院不但没有作为，那么他们告到地检处了，那马英九所主持的所领导的地检署，检察机构应该可以啊！所以林美伦他们就告到了这个地检处，为了有效果，他们还不告李登辉，告了等于李登辉违建地区的负责人。告发以后，结果马英九所指挥的地检署照样打个回票，说我们不起诉。你看，台北地方法院检察署检察官不起诉处分书，就是说李登辉也是不构成。我们不要忘记，凡是有这种情况我们要记住检察官大名叫做施庆堂，历史会留名的，他所说的理由就是说是为了什么总统的安全，什么一大堆的理由。这个不构成啊！我们依法而言，你李登辉占了这个公地就是犯法的，按照法规就是犯法的，没有什么为了你安全不安全，为了你是总统，没有这种事情，没有这种规定的。,046.蒋纬国的“房事”问题.txt,14,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/046.蒋纬国的“房事”问题.txt,"法权,监察院长可推动弹劾,蒋纬国的房事问题"
LAT081-044,LAT081-047,李敖笑傲江湖,校对轮,已校对,政治,总统也可能是共产党叛徒,换句话说，在台湾的所谓中华民国的这总统，从蒋经国到李登辉，一个一个都是共产党的叛徒。在八年前，我提出来这个证据的时候，当时引起大家很大的注意。我提出这个证据的来源，主要是得力于一位老先生提供我的资料。这个老先生曾经上过我的节目，他的名字叫做谷正文。谷正文老将军他现在已经86岁了。上次我在节目里面谈到了尹清枫命案的时候，谷老先生坐在我的旁边，曾经来证实这件事情，就是尹清枫命案真正的幕后黑手就是李登辉。谷老将军他在安全局做这个督察室的督察长，他有这个资料，有一天，当时的安全局局长宋心濂要封杀谷将军手里面的资料，特别等于奉了李登辉之命，要请谷老将军吃霸王饭，谷将军怕他这次一吃饭就回不来了。所以在临出发以前，特别把他手里面所珍藏的一部书，就是这个安全局《历年办理匪案汇编》这样一部书，他请他的女儿赶紧把书送给我。我把这本书也很快的印出来了，就是现在我手里拿的这个上下册，它本来的原名叫做《历年办理匪案汇编》，就是国民党办理共产党的案子，这么一个统一编辑的一部书。我把它改名叫做《安全局机密文件》，把这个原来的书名改成了副标题，叫做《历年办理匪案汇编》。,047.李登辉背叛共产党.txt,4,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/047.李登辉背叛共产党.txt,"政治,总统也可能是共产党叛徒,李登辉背叛共产党"
LAT081-045,LAT081-048,李敖笑傲江湖,校对轮,已校对,法权,民主目的应落在法治,所以我们可以看出来，像他这篇访问记里面，我们一开始就看出来，他建立什么这个新文化，他认为他是代表中国古典文化儒家思想的，错的！他李登辉不能够代表，李登辉只能代表这种无耻，不能代表这些东西。我举这个例子在证明什么呢？证明给大家看，我们常常有一个很大的错觉，以为李登辉是民主先生，完全错掉。民主政治有一个重要的一个标准，民主它只是一个过渡，真正的目的是法治，这才是民主最后的结果。如果没有法治，这个民主是假的。很多人他可以利用民主，好比说总统直选就是利用民主，选出来什么呢？选出来一个如果不守法治的总统的话，他就是一个独裁者。我请问，现在李登辉是不是一个独裁者？他现在已经俨然是一个独裁者。他要立法院通过什么，立法院的立法委员你要给我挑灯夜战，熬夜给我通过。中央党部他什么话都是命令的，用人都是违反内阁制的，要用谁就用谁，不用谁就不用谁，基本上他已经是一个独裁者，为什么呢？独裁者他不守这个国会的监督，不受国会的监督，这就是不得了的、非常恐怖的一个现象出现了。虽然这种是人民选出来的，可是选出来一个独裁者。,048.李登辉是民主先生？.txt,17,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/048.李登辉是民主先生？.txt,"法权,民主目的应落在法治,李登辉是民主先生"
LAT081-046,LAT081-049,李敖笑傲江湖,校对轮,已校对,政治,直选暴君仍会没有民主,我上一次讲过你54%人民直接选你，很多独裁者、很多的暴君都是人民直接选出来的，选出来之后你胡作非为，你还有民主吗？有自由吗？没有。因为什么呢？因为暴君是不守法律的，你乱来的。李登辉就是不守法律乱来的。我们可以看出来这个民主万岁是假的，自由万岁是假的。至于中华民国万岁，我早都讲过，更是假的。中华民国在李登辉这一次对外国记者讲的话里面，已经变成只有20岁了，所以中华民国只有这个85年。事实上我也讲过，蒋介石在秘密谈话里面已经讲过了，在1950年3月13号已经讲过了，中华民国已经亡国了。当然很多人觉得我这样讲，尤其是拥护新党的人觉得你李敖讲的太伤和气了；有的人还讲你李敖说什么话我们都觉得对，只是你说中华民国亡国了，这一点我们觉得你说的过分了。,049.李登辉是第九任中华民国总统吗？.txt,21,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/049.李登辉是第九任中华民国总统吗？.txt,"政治,直选暴君仍会没有民主,李登辉是第九任中华民国总统吗"
LAT081-047,LAT081-050,李敖笑傲江湖,校对轮,已校对,方法,政治人物说过的话要认账,有些问题出现了，我们大家看他在1990年又谈到，开启了我们以三民主义统一中国的新契机，三民主义就涵盖了民族主义。我们再看他还谈过，完成以三民主义统一中国目标而奋斗，这是1990年2月11号的谈话，什么实行三民主义这都是，举不胜举这些陈腔滥调。可是既然你说了，你就要认账。这篇文告是1990年2月19号谈到的，在大陆政策的开展方面，我们秉持坚守民主阵容，光复大陆国土。注意民主阵容这个字在中文还是不通的，应该是坚守民主阵营，营长的营、露营的营。什么叫坚守民主阵容？这不通的。当然这个错误是来自蒋介石的所谓遗嘱，里面讲说坚守民主阵容根本是个错的中文，根本不通的。然后李登辉说，经由台湾经验的推展，促使海峡两岸人民共同以追求政治民主化、经济自由化、社会多元化、文化中国化。看到没有？这李登辉信誓旦旦在1990年要求两岸包括台湾了，文化是中国化的，可是这一次在李登辉谈话里面，我们清楚的看到了他不再是文化中国化了，什么意思？他背离了1990年宣布的这个话。,050.李登辉胡说八道.txt,11,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/050.李登辉胡说八道.txt,"方法,政治人物说过的话要认账,李登辉胡说八道"
LAT081-048,LAT081-051,李敖笑傲江湖,校对轮,已校对,政治,改革承诺会变连任借口,国民党的伪总统李登辉，本来他公开的宣布说他跟李元簇这一任总统、副总统做完的时候，他不再竞选连任了，可是他说话不算话，食言而肥，又竞选了连任。竞选连任的理由很奇怪，他说司法方面司法改革，教育方面教育改革，这两方面的改革没有做完，以这两个理由他继续竞选总统。这个话跟他在上一次的说不竞选的这个情况完全不同的。因为上一次他说他不再竞选，只干一任，原因是到时候他跟李元簇两个人都老了。并且那个时候他可以把所有的事情、所有的改革都做完了，既然这样子的话，他也不需要连任了。怎么他做了一任总统以后，居然又说他说司法方面司法改革，教育方面教育改革还没有做完，所以要继续连任。当然他这样宣布以后，台湾这些混蛋的这些人民也投了他的票。当然有一部分投他票的人并不是混蛋，而是怕比他更坏的彭明敏这些人当选，所以只好投他的票，还有这样一种人。,051.李登辉的心灵改革.txt,3,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/051.李登辉的心灵改革.txt,"政治,改革承诺会变连任借口,李登辉的心灵改革"
LAT081-049,LAT081-052,李敖笑傲江湖,校对轮,已校对,政治,修宪扩权像袁世凯,同样的，蒋介石在台湾因为冻结了宪法，用了《动员戡乱时期临时条款》，说总统连选得连任之，所以就做到死为止。袁世凯当然会，所以袁世凯就讲了，我也要做到死为止。后来等于就做到死为止，可是还不够。为什么呢？就好像今天我骂李登辉一样。李登辉真的目的，现在修什么宪呢？不修宪你的权力也很大，你修什么宪呢？修宪的原因表面看起来是行政院内阁，你们立法院不通过，好像连战下不了台，认为是问题。这不是问题，换一个人上来嘛！换一条狗，你不通过我再换一条狗，我狗多得很嘛！总有一天你会通过，如果你们老不通过，人民也会骂你们，你们这国会议员、立法委员什么意思？人家哪一个人你们都不通过，还没有试验你们都不通过，什么意思？所以李登辉根本不是立法院的问题，李登辉真的目的是什么？在我李敖看起来，我上次讲过了，他想做皇帝，想做日本式的天皇。所以要不断的这样修宪，所谓做皇帝并不是一定真的做皇帝，而是有皇帝的这个实质，而没有皇帝的形式。等一下我会进一步跟大家讲。,052.李登辉与袁世凯.txt,17,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/052.李登辉与袁世凯.txt,"政治,修宪扩权像袁世凯,李登辉与袁世凯"
LAT081-050,LAT081-053,李敖笑傲江湖,校对轮,已校对,方法,政治说法必须经得起史实,刚才我谈到了，他先一个大帽子带过来，说这是被中共统战了，然后又带了个大帽子，说是联合政府是毛泽东怎么样。这又是跟历史不和。我很奇怪，李登辉是共产党出身，大家注意，这是在台湾，也是在中国，也是在全世界，我第一个用了国家安全局的秘密资料，公布了李登辉是共产党。共产党李登辉出身，居然对共产党的历史这样子陌生，可见他不了解。谈到了联合政府论，今天我拿出来这本书给大家看。《毛泽东选集》里面有重要的一篇文章，就是《论联合政府》，1945年4月24号发表的。这是一篇很长的文章，也是《毛泽东选集》第三卷里面很重要的一篇文章。这个《论联合政府》不可以顾名思义，以为是什么联合政府。事实上毛泽东的《论联合政府》基本上是反对国民党一党独大，要求国民党怎么样的把政府分散起来，怎么样跟大家合作，事实上他是把国民党拆掉了，是这种的一个理论。并且我们看这篇文章，完全是个高姿态的，而不是低姿态的。并不是说像今天民进党这个样子的，我来跟你国民党来分官来做，不是的，他显然不是。我们看这整篇文章都不是的。注意，这篇文章是在1945年4月发表的，可是又过了四个月以后，整个局面完全不一样了。李登辉所指的那个情况完全不发生的。,053.李登辉的洋相.txt,5,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/053.李登辉的洋相.txt,"方法,政治说法必须经得起史实,李登辉的洋相"
LAT081-051,LAT081-054,李敖笑傲江湖,校对轮,已校对,政治,民进党支持助长李登辉,在这个情况底下，我们必须要说民进党负了很大的责任，因为李登辉一个人没有这么大的力量可以这样子，可是他加进民进党对他支持以后，他就可以这样子胡作非为。所以我必须对我的老朋友许信良做一个大的谴责，由于许信良他们这一阵子从修宪开始对李登辉的这个支持，跟对李登辉的呼应，国民党的票加上民进党的票，俨然说我们已经掌握了85%的票。所以一切就可以过关，一切就可以独断独行，我觉得是我们台湾的这个民主政治最大的悲哀，也是反对党民进党的最大的悲哀。民进党很猴急的要介入政治、掌握权力，它不晓得做为一个在野党，一定要是跟执政党不断的唱反调，才像一个在野党。如果你这样子跟执政党配合，这就不叫一个在野党，这种党就失掉了在野党的一个应有的使命。当然他说我们后期要执政，错了，很多执政党、在野党的人，我们看看英国一等等12年，以色列一直等十几年，为什么民进党这么猴急呢？所以我在这里不得不谴责民进党，今天讲到这里。,054.李登辉是自大狂.txt,25,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/054.李登辉是自大狂.txt,"政治,民进党支持助长李登辉,李登辉是自大狂"
LAT081-052,LAT081-055,李敖笑傲江湖,校对轮,已校对,政治,台独愿望不能代替可行方法,所以我们可以知道，像彭明敏先生这种人，空有一种好的口号跟愿望加诸于他所爱的台湾上面。可是他不知道这种方法，正好就是爱之适足以害之，这样子爱台湾正好是害了台湾。所以我们必须讲彭明敏这种理论，基本上他的思考上面是个书呆子不周严的关系，只有第一段没有第二段，第一段是对的，第二段就是错的。他这种两段论法是非常有趣的。可是不经过我这样点破，一般人可能也感觉不出来。所以我告诉大家，光凭台湾独立这种口号是不能够解决台湾问题的。,055.李登辉的台湾独立论.txt,19,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/055.李登辉的台湾独立论.txt,"政治,台独愿望不能代替可行方法,李登辉的台湾独立论"
LAT081-053,LAT081-056,李敖笑傲江湖,校对轮,已校对,政治,上帝话术不能遮盖颠倒黑白,所以我的意思，许文彬律师跟许信良主席，你们在这个时候颠倒黑白，我要谴责你们。这时候我们才看到李登辉前一阵的谈话，在八十六年就是今年1997年11月10号，他出席北部台湾基督教长老教会创立五十年这种历史的时候，他说上帝在我前面行，上帝走在我前面。我必须讲，他的上帝出了问题。为什么上帝出了问题？就在他用的所谓《新旧约全书》里面的一段话，就是你不可以侍奉上帝，又同时侍奉玛门。什么叫玛门呢？玛门就是财神，你不可以又信上帝，又信财神，这两个是冲突的。同样的，李登辉现在他出了问题，表示他的上帝也出了问题。他信的上帝跟财神变成一致的，不只财神，他的上帝代表了财神，代表了他权力上的结构，权力上的神都混在一起了。可见李登辉这个上帝是信得莫名其妙的，他这种上帝在他前面行，他跟着上帝走。上帝是给他这样指示的吗？像你这样子有责任不负，是这样的无耻吗？上帝是这样子吗？上帝应该不是这样子的。,056.台湾选举的笑料.txt,22,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/056.台湾选举的笑料.txt,"政治,上帝话术不能遮盖颠倒黑白,台湾选举的笑料"
LAT081-054,LAT081-057,李敖笑傲江湖,校对轮,已校对,政治,精省可被曲线变废省,所以今天我的节目叫做曲线政治学，就谈谈曲线的方向。我们再看看王作荣一个新的谈话，王作荣说要精省，却搞废省。省废了，中华民国就没了。王作荣说：省废了，中华民国就不存在了。然后话锋一转说：李总统说精省，但现在都在废省，在走废省的路，省废了，中华民国就没了。换句话说，李登辉用精省两个字，把精省曲线了一下以后，曲线解释以后，原来精省就是废省。可是不对！因为省的地位好比公法人的地位。上一次我在节目里面讲得很清楚，那个法律没有废，然后讲好省是法人，根本它是法人，你没有废这个法，还在存在！怎么办呢？开始王作荣提出来要解释它。王作荣说，对于往后省是否仍为公法人的问题，精省后，省是否仍为公法人，去年国大修宪时，修宪提案说明里有说冻省后，省仍为公法人。这项问题应由国大来解释，因为当初这项修宪案是由国大通过，国大用应依据当时的立法原意来解释。,057.曲线政治学.txt,8,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/057.曲线政治学.txt,"政治,精省可被曲线变废省,曲线政治学"
LAT081-055,LAT081-058,李敖笑傲江湖,校对轮,已校对,政治,国家利益应高于党利,可是陈水扁当了市长以后，暗盘跟国民党达成了协议，就放水了，把他的政见丢到脑后，然后就过关了。所以国民党最近又放鞭炮又高兴，就搬进这个大楼里面去了。你小马哥有没有魄力说我虽然是国民党党员，可是我爱国家胜于爱国民党，当国家的利益跟国民党冲突的时候，国家的利率高于国民党。你可不可以这样说？就是作为你的政见，就是如果你当选以后，如果你进一步的能够影响台湾政治的这个情况以后，你马英九要追查国民党中央党部的被陈水扁通过，而让它取得使用执照的这个中央党部，中间的过程要追查有没有弊端，有没有国民党搞鬼的事情。如果有的话，请你马英九宣布你要兑现陈水扁当年欺骗我们台北市市民的这个政见。换句话说，你要追查这个案子。如果是真正有弊案的时候，把国民党赶走，把这个建筑物如同陈水扁所谓承诺的把它收回，属于我们台北市市民的一个建筑物，有没有这个气魄？,058.蒋氏理想，李氏实行.txt,4,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/058.蒋氏理想，李氏实行.txt,"政治,国家利益应高于党利,蒋氏理想李氏实行"
LAT081-056,LAT081-060,李敖笑傲江湖,校对轮,已校对,方法,凭记忆批评必须谨慎,我举这个例子证明了什么？证明我很感谢读者和观众对我的指教。我这一次也感谢雾峰的张先生用那么好的毛笔字给我的指教。可是我用证据来证明了张先生虽然读书很多，可是至少在鲁迅的这个问题上面，他读书不细，至少他忽略了这些有相关的证据，而凭记忆力来写信来批评我，这是非常危险的。我可以跟大家讲，我李敖常常也是凭记忆力就写什么东西的时候，常常会后悔。为什么？常常会有几个字会写错。所以一定要查书，要有很勤快的查书，查了书以后没错了，再拿起来，这样才稳当。凭记忆力是绝对危险的，绝对不可靠的，不管你有多好的记忆力。,060.恩仇可泯乎？.txt,25,《大李敖全集6.0》分章节/010.节目演讲类/001.李敖笑傲江湖/060.恩仇可泯乎？.txt,"方法,凭记忆批评必须谨慎,恩仇可泯乎"
