id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT067-042,LAT067-057,坐牢家爸爸给女儿的八十封信,校对轮,已校对,人格,真孝不是丧礼虚文,爷爷死的时候，爸爸20岁，讨厌中国丧礼中许多虚伪的风俗，所以来了一次丧礼改革，当时台中一中的老师学生上千人为爷爷送丧，看到爸爸这种作风真看不惯，他们认为爸爸不是“孝子”。但他们以为他们守的是中国传统，其实守的是最坏的一部分，最好的一部分都被他们忘了。像《四书》中孟子说的那种“自反而缩，虽千万人，吾往矣”（如我自己反省我没错，虽然有千万人反对我、骂我，我也勇往直前，满不在乎），这种好传统，一般落伍的人是不能了解的。爷爷死后十年，爸爸费了许多力气，把爷爷写的一部《中国文学史》稿本整理出来，印成漂亮的两本书纪念。而那些当年指责爸爸的“孝子”们，却没看见他们为他们的爸爸做了些什么。,051.谈年论孝.txt,32,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/051.谈年论孝.txt,"人格,真孝不是丧礼虚文,谈年论孝"
LAT067-043,LAT067-058,坐牢家爸爸给女儿的八十封信,校对轮,已校对,情爱,父亲称呼要有亲热感,小孩子刚学说话，最先发的音也就是最容易发的音就是“爸”、“爹”、“妈”这些音，中外都是一样的。英文Pa或Papa或Dad或Daddy都是“父亲”（Father）的意思，但比Father亲热得多。所以你以后写信，不要写Dear Father而该写Dear Dad，我附一封英文给爸爸信的样本在下面：,052.“爸”·“爹”·“妈”.txt,3,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/052.“爸”·“爹”·“妈”.txt,"情爱,父亲称呼要有亲热感,爸·爹·妈"
LAT067-044,LAT067-059,坐牢家爸爸给女儿的八十封信,校对轮,已校对,方法,该牺牲时要断臂,中国有句古话“毒蛇在手，壮士断臂”，因为不断臂毒液就会蔓延，人就给毒死了。所以“壮士断臂”是表示有决心、有决断、肯牺牲、不因小失大的意思。可是人断了臂，不能再生一只，“长腿爹爹”的腿，像壁虎尾巴一样，断了却可以再生出来。许多小动物，实在比人奇妙得多、有办法得多。,052.“爸”·“爹”·“妈”.txt,22,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/052.“爸”·“爹”·“妈”.txt,"方法,该牺牲时要断臂,爸·爹·妈"
LAT067-045,LAT067-060,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,傀儡政府就是没有主权,木偶（puppet）——就是傀儡，木偶戏如傀儡戏，英文叫puppet show，电视里就可以看到。英文中常有a puppet government（傀儡政府）字眼，是骂没有主权的政府。,053.木字头的.txt,5,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/053.木字头的.txt,"政治,傀儡政府就是没有主权,木字头的"
LAT067-046,LAT067-061,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,五月花资格遮蔽原住民,美国白人有的很神气，总是炫耀他们Mayflower来的老祖宗，认为他们最老资格，但忘了在白人到美洲前，早有黄种人印地安（Indian）人在那儿了。美国历史上最有名的牛仔哲学家（the cowboy philosopher），最会表演挥鞭子、说笑话的Will Rogers（1935年爸爸出世后三个多月，他坐飞机失事死了）说过一句挖苦这些美国白人的话：,054.踏脚石与马铃薯.txt,6,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/054.踏脚石与马铃薯.txt,"文化,五月花资格遮蔽原住民,踏脚石与马铃薯"
LAT067-047,LAT067-062,坐牢家爸爸给女儿的八十封信,校对轮,已校对,人格,不要只吹祖宗,可见一个人不要老吹自己的祖宗，要自己有本领才好。Thomas Overbury用植物中的马铃薯（potato）做过一个比喻，他说自己乏善可陈老是吹他有名的祖宗的家伙，就像马铃薯——属于他的好东西都在地底下（祖宗都死了，埋在地底下）。The man who has not anything to boast of but his illustrious ancestors is like a potato-the only good belonging to him is under ground.（Sir Thomas Overbury：Characters）,054.踏脚石与马铃薯.txt,9,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/054.踏脚石与马铃薯.txt,"人格,不要只吹祖宗,踏脚石与马铃薯"
LAT067-048,LAT067-063,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,虚君只是国家象征,十二、日本有皇帝，但是不管事，这叫“虚君”，他只是国家的象征（the symbol of the state），就像古代船头上那个装饰人像一样，英文叫figurehead，中国人叫“破浪神”（日本皇帝只管过一次事，就是投降那一次）。,055.我讨厌日本.txt,21,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/055.我讨厌日本.txt,"政治,虚君只是国家象征,我讨厌日本"
LAT067-049,LAT067-064,坐牢家爸爸给女儿的八十封信,校对轮,已校对,人格,不因讨厌而抹杀长处,意思是不掩没恶人的长处，不以人废言，不要因为你讨厌他而否定他的优点。爸爸虽然讨厌日本和日本人，但并不抹杀他们的本领。,055.我讨厌日本.txt,25,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/055.我讨厌日本.txt,"人格,不因讨厌而抹杀长处,我讨厌日本"
LAT067-050,LAT067-065,坐牢家爸爸给女儿的八十封信,校对轮,已校对,知识,超前时代反而不被理解,可惜Leonardo的思想比他所处的时代早，He had a knowledge far beyond his own time.以致大家只以为他是一个大画家，不晓得他在其他多方面的本领。这可叫“相见恨早”而不是“相见恨晚”。古往今来，很多第一流的天才都跟他同时代的人“相见恨早”，生不逢时，一直要到死了多年以后，才被人了解。,056.从达芬奇到蒲公英.txt,7,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/056.从达芬奇到蒲公英.txt,"知识,超前时代反而不被理解,从达芬奇到蒲公英"
LAT067-051,LAT067-066,坐牢家爸爸给女儿的八十封信,校对轮,已校对,知识,第六感没有科学根据,还有一种叫“第六感”的“直觉”（sixth sense，an unusual power of perception；intuition；a power of perception beyond the five senses）。很多人信这第六种，但它没有科学的根据。这就是说，“第六感”有迷信的（superstitious）味儿。,057.瞎子可以摸出象来.txt,4,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/057.瞎子可以摸出象来.txt,"知识,第六感没有科学根据,瞎子可以摸出象来"
LAT067-052,LAT067-067,坐牢家爸爸给女儿的八十封信,校对轮,已校对,人格,人常常视而不见,爸爸在去年3月22日信上告诉过你蜻蜓（dragonfly）有最好的眼睛，它可以看到十八英尺远的一只小蚊子（gnat）。另外鹰（eagle）也有极好的眼睛，可以看到半里以外的小兔子，中国诗人描写说“草枯鹰眼疾”，就是夸它的目光犀利。一只小鹰的眼力就比人类好八倍，可见人类真是“目光如豆”（short-sighted）。人类不但不能“鸟瞰”（a bird's eye view）事物，还常常不肯“正视”（face），常常“视而不见”（look but do not see）他所“目睹”（see with one's own eyes）的，所以常常是“打马虎眼”（pretend not to see或to overlook）。所以人常常是睁着眼睛的瞎子，尤其在love的时候，因为大诗人Chaucer说love is blind.。,057.瞎子可以摸出象来.txt,5,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/057.瞎子可以摸出象来.txt,"人格,人常常视而不见,瞎子可以摸出象来"
LAT067-053,LAT067-068,坐牢家爸爸给女儿的八十封信,校对轮,已校对,方法,充分时间才能摸出全象,现在谈“触觉”。触觉瞎子最灵，中国有一个笑话说“盲人摸象”，因为象太大了，盲人们each touching merely a small part of the elephant's body，结果每个人说出的象的形状都不一样。其实这是时间不够的缘故。如果时间够，瞎子一定可以摸出象的模样来。,057.瞎子可以摸出象来.txt,9,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/057.瞎子可以摸出象来.txt,"方法,充分时间才能摸出全象,瞎子可以摸出象来"
LAT067-054,LAT067-069,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,顺风耳实行要有限度,"中文有“装聋作哑”（pretend to be deaf and dumb），所以有时候对声音会故意“听而不闻”（I hear, but I don't listen），有时候人要故意听别人说什么，于是就plant “bug”，这是不对的，所以Nixon下台了。所以中国古人希望的“顺风耳”，实行起来，要有限度才好。",057.瞎子可以摸出象来.txt,22,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/057.瞎子可以摸出象来.txt,"法权,顺风耳实行要有限度,瞎子可以摸出象来"
LAT067-055,LAT067-070,坐牢家爸爸给女儿的八十封信,校对轮,已校对,方法,看图文也要辨别误说,"画上有Jesus的十二个徒弟，但并不是“十二使徒”Twelve Apostles-the twelve disciples and associates of Jesus（Peter, James, John, Andrew, Thomas, James the Less, Jude, Philip, Bartholomew, Matthew, Simon, and Judas）, Who were chosen as His Apostles.画上说明（The Last Supper, as painted by Leonardo Da Vinci, shows Jesus and the twelve apostles, left to right：Bartholomew, James the Less, Andrew, Judas, Peter, John, Thomas, James, Philip, Matthew Thaddeus, and Simon.）说是the twelve apostles，是不妥的，因为十二使徒里的Judas（犹大），并不是画里那个Judas，但一般人总以为画里那个Judas是十二使徒之一，这是一般人看书没有爸爸仔细的缘故。",058.彼得·潘·潘彼得.txt,4,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/058.彼得·潘·潘彼得.txt,"方法,看图文也要辨别误说,彼得·潘·潘彼得"
LAT067-056,LAT067-071,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,特技不能解民倒悬,"这些无聊的特技，都是印度人的本事。这一套本事，最像样的部分就叫“瑜伽”（yoga 1.[in Hindu religious philosophy] a system of ascetic practice, abstract meditation, and mental concentration, used as a method of attaining union with the supreme spirit. 2. a system of exercises or rigid physical positions for achieving serenity and well-being.），信瑜伽的就叫yogi，印度人很多都信。去年10月19日爸爸给你信上提到的现在印度总理甘地夫人的爸爸（坐过十年半牢的），每天早起就要拿大顶，据说这样可relax himself（Nehru's wife died in 1936 and his only daughter is his official hostess. He likes playing with his two grandsons. Every morning he starts his day by standing on his head to relax himself.）。中国古话说，救老百姓是“解民倒悬”，如果老百姓都这样以“倒悬”为乐，那还解个屁！（上次信上谈到Peter要求倒钉十字架以表示他对他老师耶稣的敬意，大概Peter也是一个yogi！）",059.记印度阿三.txt,5,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/059.记印度阿三.txt,"文化,特技不能解民倒悬,记印度阿三"
LAT067-057,LAT067-072,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,宗教阶级对牛宽对人严,"印度教（Hinduism）（The religious[Polytheistic] and social systems of the Hindus, developed from Brahmanism, and embodying animistic beliefs. The caste system is the chief characteristic.印度多神教，为婆罗门教的变相，并信灵魂造生命之说，社会阶级制度是它主要特点）虽然对牛客气，对人却极不客气。印度教把人分四种阶级（caste），每一阶级干什么，永远干什么（从爷爷的爷爷到孙子的孙子）。四阶级中，第三级是农人商人（甘地就属于这一级，甘地坐过近六年五个月的牢，爸爸在去年10月19日信上跟你谈过），第四级是奴隶、仆人。另有一种不入级的叫“不能碰的”（Untouchables），连做奴隶、仆人都不准，甚至不准他们工作，只准讨饭（even forbidden to work, and can only beg），讨饭还不准在给钱的人的身边讨，要躲得远远的，钱由给钱的人丢在地下，Untouchables再去捡，直接给是不行的，这叫“授受不亲”！",059.记印度阿三.txt,11,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/059.记印度阿三.txt,"文化,宗教阶级对牛宽对人严,记印度阿三"
LAT067-058,LAT067-073,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,沦为贱民等于政治犯,其他阶级的人，若犯了规，一被开除，就沦为Untouchables，所以大家都不敢，万一犯规，也缴罚金或吃牛屎喝牛尿（cow dung and cow urine）来求饶，下次再也不敢犯规了（promise never to sin again），因为一变成Untouchables就等于变成了political prisoner，谁都要躲着你了。,059.记印度阿三.txt,14,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/059.记印度阿三.txt,"法权,沦为贱民等于政治犯,记印度阿三"
LAT067-059,LAT067-074,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,殉夫坏俗终被禁止,"印度的火葬是公开的露天的（public cremation），印度古习惯，丈夫死了，太太要在火葬时跳到火堆里陪死！英文叫suttee，印度人以前平均只活三十二岁（现在已到四十一岁了），丈夫很容易早死，一死太太就倒了霉，这种坏风俗，现在已经犯法了。（SUTTEE is a Hindu custom that people once practiced is India. Its name comes from the Sanskrit word sati, which means faithful wife. By the custom of suttee, a widow allows herself to be burned to death beside her husband's body on the funeral pyre. The pyre is a pile of material that burns easily. No one knows how the custom began. An ancient book states that a widow should lie by her husband's body on the funeral pyre. A few widows, especially the wives of kings, refused to leave the pyre and burned to death. In 1829, the British, then the rulers of India, made suttee illegal.）",059.记印度阿三.txt,20,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/059.记印度阿三.txt,"法权,殉夫坏俗终被禁止,记印度阿三"
LAT067-060,LAT067-075,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,贫富悬殊要追殖民责任,印度女人喜欢装饰品，甚至装饰到鼻子上，这当然要很有钱的才办得到。印度穷人根本没家，睡马路上，有钱的最阔的有十亿美金！这是最不对的事。英国人统治印度190年，这种现象当然英国人要负责任。,059.记印度阿三.txt,23,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/059.记印度阿三.txt,"政治,贫富悬殊要追殖民责任,记印度阿三"
LAT067-061,LAT067-076,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,监狱也可以没有铁栏杆,他们的囚犯白天不坐牢，白天照常做自己的事，晚上才到牢里报到。并且监狱也没有铁栏杆（Prisoners live in jail without bars.），房子比平常住的还像样，因为他们平常只住四面通风的fale（open-sided fale），是用椰子树做材料搭起来的。（The people live in open-sided fale（house）that have a thatched roof supported by poles. They roll down palm leaf blinds when it rains.）,060.萨摩亚与自挽诗.txt,15,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/060.萨摩亚与自挽诗.txt,"法权,监狱也可以没有铁栏杆,萨摩亚与自挽诗"
LAT067-062,LAT067-078,坐牢家爸爸给女儿的八十封信,校对轮,已校对,写作,英文句子要写得像样,你给爸爸的信、生日卡都收到，你的成绩单也收到，你的好成绩爸爸真高兴。文学家Henry James once praised Stevenson as “the only man in England who can write a decent English sentence.”（英国只有他能写出最好的英文句子）。爸爸盼你在班上也这样。,060.萨摩亚与自挽诗.txt,39,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/060.萨摩亚与自挽诗.txt,"写作,英文句子要写得像样,萨摩亚与自挽诗"
LAT067-063,LAT067-079,坐牢家爸爸给女儿的八十封信,校对轮,已校对,知识,爱师长更爱真理,"Aristotle的真正贡献，chief contribution是他把学问造成一个“继往开来”（to carry on the heritage so as to pave the way for future generations）的局面，使人类爱真理（truth）。Aristotle在他的Ethica（ethics伦理学）中表示他爱老师Plato，但是更爱真理。在中国也有这种看法，叫“当仁不让于师”。（to yield to nobody when one is doing what is right；do not refuse to accept a reward or position which one deserves；to be behind none in the desire to benefit mankind.）Aristotle differed from Plato both in the aims of his philosophy and in the methods of his investigation. In his Ethica he states that, while both Plato and truth are dear to him, he is bound to prefer truth.",064.他们六个.txt,11,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/064.他们六个.txt,"知识,爱师长更爱真理,他们六个"
LAT067-064,LAT067-080,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,真理会遭宗教法庭软禁,"Galileo又印了一本书，说太阳不动，动的是地球，于是，惹起公愤，虽然他对了。——但别人都错的时候，他一个人对没有用，他被抓到“宗教裁判所”，宗教法庭（Inquisition）。Inquisition动不动就把人烧死，因为Galileo是大学者，又太老了（七十岁），又有点后台（有贵人保护），又“认错”，于是“优待”，改判为“终身软禁”（permanent house arrest）。House arrest, a form of arrest in which a person is confined under guard in his own house：Authorities insisted no one had been jailed but said some strikers were under house arrest.（Tuscaloosa News）",064.他们六个.txt,15,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/064.他们六个.txt,"法权,真理会遭宗教法庭软禁,他们六个"
LAT067-065,LAT067-083,坐牢家爸爸给女儿的八十封信,校对轮,已校对,知识,修正牛顿仍依赖牛顿,"Albert Einstein, the German-American physicist, rejected Newton's explanation of universal gravitation but not the fact of its operation. He said that his own work would have been impossible without Newton's discoveries. He also said that the concepts Newton developed “are even today still guiding our thinking in physics”.",064.他们六个.txt,48,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/064.他们六个.txt,"知识,修正牛顿仍依赖牛顿,他们六个"
LAT067-066,LAT067-084,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,袋鼠法庭就是私设公堂,"美国有俗语“袋鼠法庭”kangaroo court, U.S. Informal. an unauthorized or unofficial court, usually self constituted, as a mock court by prisoners in a jail or a frontier court：…shot down over North Korea in 1952 and condemned to prison by a Red kangaroo court.（Newsweek），类似中文所说的“私设公堂”。以前在Kansas州，法官巡回各地办案，由这跑到那，很像袋鼠跳来跳去，所以叫袋鼠法庭。（Kangaroo court：A kangaroo court is an illegal mock or sham court, usually one set up by inmates of a prison to levy fines and punishment on other inmates who violate the “code”. Such organizations, usually very informal in nature, exist in most large prisons and are even encouraged by some wardens as a useful device for maintaining order. The name probably originated at the time when Australia, land of the kangaroo, was the penal colony for the British Empire. The term has occasionally-and inaccurately-been applied to the kind of roadside justice of the peace court which exists only to collect fines from motorists caught in speed traps.）",065.从鸭嘴兽到水獭.txt,9,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/065.从鸭嘴兽到水獭.txt,"法权,袋鼠法庭就是私设公堂,从鸭嘴兽到水獭"
LAT067-067,LAT067-085,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,过分不公必有不平之鸣,过分的不公平，没有的人就会叫，这叫“不平则鸣”。（Those who are discriminated again will complain.）,065.从鸭嘴兽到水獭.txt,27,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/065.从鸭嘴兽到水獭.txt,"政治,过分不公必有不平之鸣,从鸭嘴兽到水獭"
LAT067-068,LAT067-086,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,白澳政策是占着不用,"澳洲的政策是错误的、自私的（wrong and selfish），这叫“狗占马槽”（dog in a manger describes a person who keeps others from using something that he himself cannot use. It comes from Aesop's fable of a dog that crawled into a manger of hay and prevented a horse from eating, even though dogs do not eat hay.），也叫“占着茅坑不拉屎”，这种人只希望“不惹睡狗”（Let sleeping dogs lie, means to leave a situation undisturbed.）“维持现状”“相安无事”。但这怎么行呢？“每条狗都有得意的一天。”（Every dogs has his day, is an expression used when something pleasant happens to a person, especially one who has been having bad luck.）别的狗会睡醒，澳洲虽然是down-under（在世界另一边），别的穷狗还是会咬到它的。",065.从鸭嘴兽到水獭.txt,31,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/065.从鸭嘴兽到水獭.txt,"政治,白澳政策是占着不用,从鸭嘴兽到水獭"
LAT067-069,LAT067-087,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,多样社会难以一党,法国人因为讲究吃，所以foods的花样也多，cheeses就有两百多种做法。法国的党（party）也多，十个以上（美国英国只有两党），法国英雄戴高乐（Charles de Gaulle）说有两百多种cheese花样的国家岂能只有一个党？（How can one conceive of a one-party system in a country that has over two hundred varieties of cheese.）戴高乐也坐过牢，后来当了法国总统。,066.“那么让他们吃饼嘛！”.txt,4,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/066.“那么让他们吃饼嘛！”.txt,"政治,多样社会难以一党,那么让他们吃饼嘛"
LAT067-070,LAT067-088,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,不知民瘼会走向断头台,法国大革命的时候，皇帝和皇后（皇帝是路易十六Louis ⅩⅥ，皇后是玛丽安托瓦内特Marie Antoinette）正在凡尔赛宫。当时老百姓吵着要面包，手下报告说巴黎大乱，“因为他们没有面包。”（Because they have no bread.）皇后说：“那么让他们吃饼嘛！”（Then let them eat cake.）中国也有这种不知道民间疾苦的笑话，在玛丽安托瓦内特说这话前一千五百年，中国大乱，手下向皇帝（晋惠帝）报告老百姓没饭吃了，皇帝奇怪，反问：“他们为什么不吃肉啊？”（“何不食肉糜？”）（糜congee；porridge；rice gruel）后来玛丽安托瓦内特死在断头台（guillotine）上。断头台是一个医生发明的。,066.“那么让他们吃饼嘛！”.txt,11,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/066.“那么让他们吃饼嘛！”.txt,"政治,不知民瘼会走向断头台,那么让他们吃饼嘛"
LAT067-071,LAT067-089,坐牢家爸爸给女儿的八十封信,校对轮,已校对,法权,贞德罪名后来证明为假,"法国女人在政治上，虽然到1945年才与男人平等，但有影响力，却早在1945年以前，只是多不得好死。玛丽安托瓦内特死的时候三十八岁，另外一个比她小一半的，十九岁就被烧死的，是圣女贞德（Joan of Arc）。她的“事业”表现在奥尔良（Orléans），她死在卢昂（Rouen），她是法国的民族女英雄（the national, heroine of France），虽然她死的罪名却是假的。（condemned as a witch, Joan of Arc was burned at the stake in 1431 in the market place at Rouen, France. Later, in 1456, the pope pronounced her innocent. She was declared a saint in 1920.）",066.“那么让他们吃饼嘛！”.txt,12,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/066.“那么让他们吃饼嘛！”.txt,"法权,贞德罪名后来证明为假,那么让他们吃饼嘛"
LAT067-072,LAT067-090,坐牢家爸爸给女儿的八十封信,校对轮,已校对,写作,伏尔泰文字影响大革命,在玛丽安托瓦内特才九岁的时候，一个四十三岁的名女人死在凡尔赛宫，她是路易十六的爷爷路易十五Louis XV的情妇（mistress），她影响了法国政治二十年，名字是蓬巴杜夫人（Madame de Pompadour）。她对文学、艺术很赞助（to patronize），被她赞助的人中，有一个叫伏尔泰（Voltaire）。伏尔泰是philosopher（哲学家）、poet（诗人）、historian（历史家）、novelist（小说家）、dramatist（戏剧家）、satirist（讽刺家）。他因为写文章惹祸，在Bastille监狱住过，他的文字极有影响力，影响到French Revolution——在他死后第十一年，French Revolution发生，捣毁Bastille了。,066.“那么让他们吃饼嘛！”.txt,13,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/066.“那么让他们吃饼嘛！”.txt,"写作,伏尔泰文字影响大革命,那么让他们吃饼嘛"
LAT067-073,LAT067-091,坐牢家爸爸给女儿的八十封信,校对轮,已校对,写作,哲学家要有三窟防走狗,伏尔泰写文章惹祸太多，他虽生在巴黎，可是在外面二十八年，无法回老家。他很会做生意，赚了钱，在法国靠瑞士日内瓦（Geneva）边上，造了住宅，法国抓他，他就逃到瑞士；瑞士抓他，他就逃到法国，他说哲学家该在地下有两三个洞以防走狗抓他们（Philosophers should always have two or three holes under ground against the dogs hunting them.）。中国古话说“狡兔三窟”（A wily rabbit has three burrows.），他真是狡哲三窟啊！,066.“那么让他们吃饼嘛！”.txt,14,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/066.“那么让他们吃饼嘛！”.txt,"写作,哲学家要有三窟防走狗,那么让他们吃饼嘛"
LAT067-074,LAT067-093,坐牢家爸爸给女儿的八十封信,校对轮,已校对,知识,吴凤神话须回到事实,（后记）这封信中所引有关吴凤的英文解说，当然是从“神话”立论的。事实上，吴凤是因背约、骂人、与曹族格斗下被杀的。详见连横《吴凤列传》。,069.飞上枝头看飞枝.txt,17,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/069.飞上枝头看飞枝.txt,"知识,吴凤神话须回到事实,飞上枝头看飞枝"
LAT067-075,LAT067-094,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,复制希腊最不希腊,希腊的建筑后来被人学，到处都是。英国哲学家A. N. Whitehead有一段说这种希腊其实最不希腊，因为希腊人并不学人家。（The most un-Greek thing we can do is copy the Greeks. For emphatically they were not copyists.）,071.“古希腊的辉煌”.txt,27,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/071.“古希腊的辉煌”.txt,"文化,复制希腊最不希腊,古希腊的辉煌"
LAT067-076,LAT067-096,坐牢家爸爸给女儿的八十封信,校对轮,已校对,人格,哲学家的自由胜过皇帝,"Alexander the Great很羡幕这位满不在乎的哲学家，因此才说了这么一句捧人也自捧的话——“如果我不是亚历山大，我就想做Diogenes．”（If I were not Alexander, I would be Diogenes.）他真会说话呵！",071.“古希腊的辉煌”.txt,32,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/071.“古希腊的辉煌”.txt,"人格,哲学家的自由胜过皇帝,古希腊的辉煌"
LAT067-077,LAT067-097,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,罗马假期是以苦为乐,古罗马圆形竞技场叫The Colosseum，是人给狮子吃的地方。Roman Holiday（罗马假期）表示看人受罪以为乐，就是这么来的，最喜欢Roman Holiday的是罗马皇帝尼禄（Nero），有人说他放火烧了罗马，还出来一句英文成语：To fiddle while Rome is burning.,072.“古罗马的壮丽”.txt,10,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/072.“古罗马的壮丽”.txt,"文化,罗马假期是以苦为乐,古罗马的壮丽"
LAT067-078,LAT067-098,坐牢家爸爸给女儿的八十封信,校对轮,已校对,政治,恺撒与上帝各归其位,3．Render therefore unto Caesar the things which are Caesar's；and unto God the things that are God's．——“恺撒的东西还给恺撒，上帝的东西还给上帝。”（这是《马太福音》中记耶酥的话。恺撒不但是指Julius Caesar，也指一般的罗马皇帝。）,072.“古罗马的壮丽”.txt,17,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/072.“古罗马的壮丽”.txt,"政治,恺撒与上帝各归其位,古罗马的壮丽"
LAT067-079,LAT067-099,坐牢家爸爸给女儿的八十封信,校对轮,已校对,方法,避实拖垮强敌,罗马对面有古国迦太基（Carthage），与罗马打了Punic Wars，前后扯扯拉拉，打了118年。Hannibal是Carthage的将军，他本领真大，他带了三十七条象，越过Pyrenees大山，Rhone大河，从Rome背后打进来。Rome没见过象，把象叫做“像一座房子那么大的”野兽，吓都吓昏了，哪里打得过。 幸亏Rome的Quintus Fabius Maximus Rullinnus将军用了不正面作战和坚壁清野（to fortify the defense works and to leave nothing usable to the invading enemy）的法子，才在最后打败Hannibal。,072.“古罗马的壮丽”.txt,21,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/072.“古罗马的壮丽”.txt,"方法,避实拖垮强敌,古罗马的壮丽"
LAT067-080,LAT067-100,坐牢家爸爸给女儿的八十封信,校对轮,已校对,文化,文艺可保存民族意识,"The plays, novels, and music of this period helped keep the Poles' sense of nationhood alive. One composer, in particular, has stirred polish pride through the dark years, He, of course, is Chopin, whose birthplace at Zelazowa Wola, 28 miles west of Warsaw, is a national shrine. here, every Sunday in the spring and summer, the public is invited to a Chopin concert.",073.波澜N多的波兰.txt,7,《大李敖全集6.0》分章节/008.书信函件类/010.坐牢家爸爸给女儿的八十封信/073.波澜N多的波兰.txt,"文化,文艺可保存民族意识,波澜N多的波兰"
